StudentID,StudentName,CourseID,CourseName,Instructor
6808,Karen Martin,1667,Physics195,Prof. Jones
3931,Isla Ortiz,412,CS141,Prof. Jones
5673,Vera Kelly,410,English113,Prof. Wilson
5726,Lena Thompson,1885,Math151,Prof. Wilson
5529,Milo Lewis,1863,Math153,Prof. Jones
4315,Zane Cruz,2354,CS136,Prof. Jones
6248,Ian Walker,785,English155,Prof. Jones
6524,Mark Carter,1518,Biology127,Prof. Wilson
2174,Jack Peterson,4387,Physics193,Prof. Wilson
2267,Zelda Wright,2112,Biology163,Prof. Wilson
1559,Rachel Cook,1816,Biology180,Prof. Wilson
2562,Jack Flores,3152,Math168,Prof. Jones
6232,Yvonne Myers,192,CS185,Prof. Jones
554,Omar Ortiz,1773,CS174,Prof. Jones
1316,Gareth Jenkins,4245,Math186,Prof. Jones
2531,Laura Cruz,2427,CS147,Prof. Wilson
5989,Nathan Price,3216,Math182,Prof. Jones
2130,Gloria Reyes,3246,Math143,Prof. Wilson
2414,Mark Gonzalez,383,Math136,Prof. Jones
2780,Zoe Flores,2304,History125,Prof. Wilson
5325,Harry Reed,4531,Math185,Prof. Wilson
2400,Yvette Jenkins,4284,Physics192,Prof. Wilson
6257,Vera Taylor,2790,Physics156,Prof. Wilson
3152,Lukas Jackson,1444,Biology130,Prof. Wilson
1295,Nina Sanders,2546,CS115,Prof. Jones
1706,Yara Green,4625,English109,Prof. Jones
1336,Philip Hall,645,Biology176,Prof. Jones
5233,Quinn Nelson,4524,History160,Prof. Wilson
3686,Kimberly Coleman,1226,CS191,Prof. Jones
428,Leon Wilson,3876,History182,Prof. Jones
4417,George Reed,971,Physics174,Prof. Wilson
4920,Emma Flores,416,CS172,Prof. Jones
2558,Bella Flores,1697,English147,Prof. Wilson
2272,Dave Reyes,1143,History139,Prof. Wilson
1096,Uriah Peterson,1534,English120,Prof. Wilson
1167,Omar Peterson,1202,English127,Prof. Wilson
42,Olivia Reyes,1809,Biology151,Prof. Wilson
5621,Sam Brown,496,Math194,Prof. Wilson
5059,Caleb Rogers,2626,Physics191,Prof. Jones
5381,Ethan Parker,2995,Biology167,Prof. Wilson
281,Harold Morgan,2287,Math125,Prof. Wilson
1602,Grace Jones,509,CS164,Prof. Wilson
2064,Olivia Taylor,2621,CS190,Prof. Jones
3364,Rose Wright,4040,Math151,Prof. Jones
6193,Gareth Griffin,649,History132,Prof. Wilson
3212,Kieran Sullivan,3561,English134,Prof. Wilson
1128,Rose Ortiz,429,Math147,Prof. Jones
6832,Uriel Fisher,677,Math149,Prof. Jones
6802,Bella Jenkins,1148,History172,Prof. Jones
4086,Wendy Parker,214,History113,Prof. Jones
4968,Lena Price,1474,Physics180,Prof. Wilson
2019,Tina Morgan,4061,English184,Prof. Jones
4239,Yosef Reyes,3392,Physics188,Prof. Jones
2818,Penny Henderson,1023,English106,Prof. Jones
391,Dave Kelly,3978,Math165,Prof. Jones
4976,Isaac Barnes,813,English122,Prof. Wilson
3382,Nate Parker,628,Biology107,Prof. Jones
1348,Xena Russell,4975,CS161,Prof. Wilson
3477,Rita Taylor,670,Math174,Prof. Jones
627,Steve Parker,3840,Math132,Prof. Jones
1926,Laura Martinez,3150,History198,Prof. Jones
6252,Yvonne Ross,1860,Biology188,Prof. Wilson
4259,Quincy Coleman,2090,CS136,Prof. Wilson
1883,Liam Ross,1943,Math115,Prof. Wilson
5002,Quinn Sullivan,4294,History139,Prof. Jones
1221,Gloria Jackson,2899,English140,Prof. Wilson
6491,Laura Robinson,397,English185,Prof. Jones
4247,Ulysses Cook,2195,CS107,Prof. Wilson
2490,Simone Coleman,745,Math198,Prof. Wilson
192,Tina Gray,552,Biology132,Prof. Wilson
414,Clara Cooper,172,English190,Prof. Jones
4243,Oscar Hughes,2223,History138,Prof. Wilson
3725,Maddie Harris,3190,English152,Prof. Jones
2112,Xavier Smith,4116,Physics134,Prof. Jones
3729,Xavier Smith,552,Biology132,Prof. Wilson
581,Harry Myers,478,English102,Prof. Jones
1207,Emma Powell,468,History118,Prof. Jones
3496,Zelda Wilson,1863,Math153,Prof. Jones
3096,Zane Torres,581,History115,Prof. Wilson
3700,Xavier Parker,3996,Math190,Prof. Jones
772,Yvette Henderson,3928,CS123,Prof. Wilson
1483,Jackie Gonzalez,4813,Math117,Prof. Jones
5464,Isaac Martin,4373,English157,Prof. Jones
5006,Jack Rogers,2230,English194,Prof. Jones
677,Bella Cruz,2627,History120,Prof. Wilson
5807,Simone Bell,930,History186,Prof. Wilson
837,Ian Parker,2308,English146,Prof. Jones
2062,Carol Davis,1673,Math150,Prof. Jones
3121,Renee Turner,4614,Biology117,Prof. Jones
432,Zelda Griffin,1277,Physics185,Prof. Wilson
3765,Bryan Garcia,2354,CS136,Prof. Jones
6058,Kimberly Taylor,2595,Biology194,Prof. Jones
1328,Maddie Fisher,455,Physics160,Prof. Wilson
2179,Omar Young,742,CS166,Prof. Jones
6181,Winston Kelly,3289,CS194,Prof. Jones
38,Xavier Mitchell,4460,Physics179,Prof. Jones
4571,Winston Rogers,503,Physics178,Prof. Wilson
6719,Isla Howard,2224,History175,Prof. Wilson
5568,Zane Sanders,1136,CS146,Prof. Jones
2373,Tim Robinson,1930,Math113,Prof. Jones
4217,Winston Scott,501,Biology119,Prof. Jones
4673,Bryan Lee,2778,Biology137,Prof. Wilson
1543,Zoey Henderson,1017,English196,Prof. Jones
2910,Tina Howard,625,English186,Prof. Wilson
977,Harry Brown,686,English176,Prof. Wilson
5330,Vince Bailey,2162,Biology124,Prof. Jones
3281,Vanessa Smith,3335,English136,Prof. Wilson
995,Tracy Taylor,2112,Biology163,Prof. Wilson
3057,Gina Harris,1277,Physics185,Prof. Wilson
629,Zane Lewis,4770,CS146,Prof. Wilson
119,Tara Perez,581,History115,Prof. Wilson
4389,Renee Thompson,2303,Biology175,Prof. Wilson
3884,Justin Myers,3846,Biology150,Prof. Jones
5567,Leon Moore,3373,History154,Prof. Jones
1150,George Allen,520,Physics137,Prof. Wilson
144,Uriah Martinez,4356,Math169,Prof. Jones
3439,Katie Cook,1411,English181,Prof. Wilson
5707,Xander Henderson,4916,Math116,Prof. Wilson
6196,Yosef Roberts,4619,History195,Prof. Wilson
1069,Nina Powell,4166,Biology160,Prof. Wilson
1954,Renee Miller,3152,Math168,Prof. Jones
5789,Hazel Parker,2668,Biology153,Prof. Wilson
4708,Zoey Davis,3714,Physics166,Prof. Wilson
1036,Lukas Miller,541,Physics172,Prof. Wilson
6847,Yvonne Martinez,627,History158,Prof. Wilson
5634,Vera Sanders,2129,History149,Prof. Jones
629,Zane Lewis,3020,Biology185,Prof. Jones
936,Ximena Cruz,1711,English199,Prof. Jones
3802,Quinn Robinson,2016,CS194,Prof. Wilson
1125,Zack Hughes,2336,English133,Prof. Wilson
1890,Paul Parker,3618,Biology152,Prof. Wilson
2655,Penny Sullivan,1326,CS108,Prof. Wilson
6902,Nancy White,210,English195,Prof. Wilson
2347,Renee Ward,1695,Physics155,Prof. Wilson
4889,Rose Cook,1795,History130,Prof. Jones
5224,Katie Jones,2947,Physics164,Prof. Jones
2883,Rachel Thomas,3025,History123,Prof. Wilson
552,Patrick Thomas,4126,Physics176,Prof. Jones
5365,Zack Martinez,1141,English172,Prof. Wilson
4891,Peter Wright,4515,English187,Prof. Jones
5744,Theo Roberts,2080,English138,Prof. Jones
6835,Paul Johnson,3150,History198,Prof. Jones
5776,Jasper Morgan,1024,Math155,Prof. Jones
4001,Sam Jackson,926,Math191,Prof. Wilson
1870,Isla Gonzalez,854,Physics101,Prof. Wilson
4405,Bryan Martinez,645,Biology176,Prof. Jones
5986,Jasper Smith,3628,History133,Prof. Wilson
437,Vince King,2791,English132,Prof. Jones
3812,Xena Campbell,2265,CS105,Prof. Wilson
24,Ruby Long,2036,History171,Prof. Wilson
147,Kyle Bailey,2336,English133,Prof. Wilson
3937,Will Lewis,3684,English178,Prof. Jones
3588,Peter Long,926,Math191,Prof. Wilson
3745,Dave Brown,4797,History193,Prof. Wilson
4475,Theo Price,3104,English156,Prof. Jones
6662,Mark Jones,2256,English119,Prof. Jones
4946,Zane Perry,4205,CS134,Prof. Jones
3811,Omar Cruz,2960,English159,Prof. Jones
5883,Maddie Allen,2559,Physics114,Prof. Jones
936,Ximena Cruz,566,Math139,Prof. Wilson
11,Zack Gonzalez,202,English126,Prof. Jones
2503,Wendy Green,509,CS164,Prof. Wilson
5490,Bella Russell,331,Math171,Prof. Wilson
761,Uriah Carter,2195,CS107,Prof. Wilson
5406,Ian Cook,1899,Math118,Prof. Jones
6304,Wendy Martin,3106,Physics135,Prof. Jones
4654,Zelda Barnes,2230,English194,Prof. Jones
4828,Bryan Hall,1467,Biology177,Prof. Wilson
6419,Jack Mitchell,1000,CS158,Prof. Jones
1839,Uma Myers,1810,Math124,Prof. Jones
6252,Yvonne Ross,2538,Biology131,Prof. Jones
3387,Adrian Hall,455,Physics160,Prof. Wilson
4498,Bella Evans,4700,CS114,Prof. Wilson
2759,Laura Morgan,3641,CS193,Prof. Jones
4158,Rachel Price,112,Physics161,Prof. Wilson
3428,Rita Mitchell,104,English142,Prof. Wilson
632,Zelda Howard,3761,Physics142,Prof. Wilson
1684,Emma Long,2884,History164,Prof. Jones
4130,Paul Griffin,697,Math170,Prof. Jones
975,Derek Taylor,3573,Physics122,Prof. Wilson
4939,Julia Ross,4981,CS170,Prof. Wilson
848,Felix Coleman,673,Physics132,Prof. Wilson
2324,Laura Foster,384,History177,Prof. Wilson
2,Felix Jenkins,1921,Biology192,Prof. Wilson
2704,Irene Taylor,4789,English136,Prof. Jones
5821,Fiona Bell,4345,Biology136,Prof. Wilson
5107,Steve Thompson,930,History186,Prof. Wilson
6161,Yara Carter,3353,Physics144,Prof. Wilson
3427,Harry Miller,1768,Biology104,Prof. Wilson
1135,Bella Rodriguez,3972,History103,Prof. Wilson
2305,Katie Robinson,2223,History138,Prof. Wilson
618,Jackie Williams,1053,Math187,Prof. Jones
4634,Karen Brown,920,Biology110,Prof. Wilson
549,Wendy Mitchell,3808,Math101,Prof. Wilson
3625,Vince Campbell,3502,History140,Prof. Jones
3166,Mark Turner,870,Biology141,Prof. Jones
3052,Kimberly Baker,1558,Biology141,Prof. Wilson
4570,Philip Baker,2314,English114,Prof. Jones
6322,Uriah Thomas,1254,History192,Prof. Jones
5321,Mark Brown,2259,Physics149,Prof. Wilson
4670,Milo Rogers,378,Biology114,Prof. Wilson
4131,Justin Gonzalez,401,CS180,Prof. Wilson
3104,Harold Cooper,2602,CS145,Prof. Wilson
1212,Mark Evans,970,English147,Prof. Jones
6517,Paul Gonzalez,1056,English125,Prof. Jones
3892,Bianca Thomas,4419,Biology113,Prof. Jones
6433,Bianca Lee,2557,Physics128,Prof. Jones
1632,Mark Scott,3249,History195,Prof. Jones
5175,Kieran Adams,3872,Physics198,Prof. Jones
6732,Victor Martin,654,CS180,Prof. Jones
898,Nate Kelly,4663,Physics171,Prof. Wilson
1095,Simone Turner,2094,Biology181,Prof. Wilson
6639,Bella Williams,1440,CS114,Prof. Jones
107,Ulysses Cooper,2546,CS115,Prof. Jones
4057,Ursula Williams,4738,Biology124,Prof. Wilson
6860,Freddie Morris,2971,Biology125,Prof. Wilson
2864,Valerie Reyes,649,History132,Prof. Wilson
3769,Gloria Flores,4706,English179,Prof. Jones
3426,Aaron Allen,1375,English105,Prof. Jones
2250,Gareth Reed,2072,Biology126,Prof. Wilson
2535,Dave Russell,3149,Math172,Prof. Jones
3887,Harold Anderson,1760,English143,Prof. Jones
3090,Jackie Wilson,3589,CS165,Prof. Wilson
1852,Vince Parker,1191,Physics175,Prof. Jones
3093,Diana Cooper,1855,Physics136,Prof. Jones
549,Wendy Mitchell,4463,Physics115,Prof. Wilson
4652,Helen Henderson,4404,Math121,Prof. Wilson
3458,Uma Green,1289,Math154,Prof. Wilson
2496,Elena Hall,1691,Biology155,Prof. Wilson
4302,Vera Torres,2435,Physics105,Prof. Wilson
5879,Oscar Foster,3730,English102,Prof. Wilson
6142,Nancy Martinez,2719,English141,Prof. Jones
4127,Rachel Parker,159,Physics184,Prof. Wilson
4476,Cindy Price,1394,Physics160,Prof. Jones
1526,Rose Perry,3003,Math112,Prof. Wilson
6045,Leon Scott,3743,Math180,Prof. Wilson
5101,Dave Bailey,3365,CS149,Prof. Jones
4445,Carol Foster,3646,Math113,Prof. Wilson
528,Helen Peterson,112,Physics161,Prof. Wilson
2657,Gloria Gonzalez,4751,History182,Prof. Wilson
3141,Rachel Barnes,1392,Physics132,Prof. Jones
4984,Nate Roberts,3511,Biology185,Prof. Wilson
2152,Rose Henderson,3573,Physics122,Prof. Wilson
3400,Omar Carter,2126,English110,Prof. Jones
1728,Ethan Torres,1617,History130,Prof. Wilson
3689,Dana Howard,3543,Biology175,Prof. Jones
275,Harold Bailey,415,CS184,Prof. Wilson
706,Ursula Ward,4386,Biology197,Prof. Jones
4224,Ursula Taylor,884,Physics144,Prof. Jones
1569,Frances Rogers,870,Biology141,Prof. Jones
2042,Peter Russell,3665,History185,Prof. Wilson
1173,Gina Jackson,628,Biology107,Prof. Jones
2742,Patrick Fisher,627,History158,Prof. Wilson
1522,Omar Barnes,2609,CS176,Prof. Wilson
4526,Isaac Thomas,687,History194,Prof. Wilson
3324,Paul Brown,3924,History138,Prof. Jones
4553,Winston Cooper,4846,English151,Prof. Wilson
2373,Tim Robinson,116,Physics150,Prof. Jones
1223,Tracy Lee,1858,Biology146,Prof. Jones
2797,Mark Fisher,1217,Biology184,Prof. Jones
4155,Charlie Gonzalez,2967,Physics156,Prof. Jones
330,Sam Bell,450,English103,Prof. Jones
3998,Gareth Baker,2954,History149,Prof. Wilson
4605,Gina King,687,History194,Prof. Wilson
846,Kieran Reyes,1760,English143,Prof. Jones
3406,Fiona Parker,3592,English154,Prof. Jones
4952,Quincy Torres,4987,Physics115,Prof. Jones
5687,Olivia Nelson,776,English150,Prof. Jones
3187,Olivia Hughes,1795,History130,Prof. Jones
89,Winston Smith,801,Math178,Prof. Wilson
4631,Charlie Wilson,844,Physics113,Prof. Jones
1224,Adrian Evans,3524,Biology168,Prof. Wilson
5569,Jasper Morgan,1899,Math118,Prof. Jones
710,Bella Jenkins,4155,Biology151,Prof. Jones
144,Uriah Martinez,4164,CS130,Prof. Jones
2293,Leon Rogers,3717,History157,Prof. Jones
2575,Tina Ortiz,1756,Math188,Prof. Wilson
936,Ximena Cruz,1773,CS174,Prof. Jones
1863,Valerie Clark,1526,CS163,Prof. Wilson
4228,Vera Hughes,1151,Math166,Prof. Jones
5308,Freddie Clark,1607,English125,Prof. Wilson
157,Elliot Reed,1451,English176,Prof. Jones
1517,Uriah Kelly,3524,Biology168,Prof. Wilson
4727,Cindy Thomas,2218,English108,Prof. Wilson
1894,Philip Williams,3130,Math173,Prof. Jones
4965,Vince Howard,1440,CS114,Prof. Jones
2589,Peter Davis,3716,Biology138,Prof. Jones
4843,Zack Roberts,447,CS113,Prof. Wilson
442,Zelda Martinez,940,CS135,Prof. Wilson
2816,Yasmine Evans,251,CS133,Prof. Wilson
826,Oscar Wilson,3268,History127,Prof. Wilson
6478,Omar Gonzalez,3808,Math101,Prof. Wilson
3354,Olivia Martinez,3047,Math190,Prof. Wilson
2369,Helen Walker,1210,Physics182,Prof. Wilson
1661,Liam Ross,2519,History131,Prof. Jones
1394,Liam Wilson,1474,Physics180,Prof. Wilson
4055,Jackie Jones,3766,Math159,Prof. Wilson
6966,Felix Turner,4798,Physics157,Prof. Jones
2686,Jasper Harris,1712,Biology173,Prof. Jones
1219,Simone Jones,1583,Physics131,Prof. Jones
670,Charlie Martinez,3252,Physics159,Prof. Wilson
5484,Will Sanders,1921,Biology192,Prof. Wilson
6806,Lena Hughes,677,Math149,Prof. Jones
2965,Irene Carter,3491,Physics169,Prof. Jones
96,Penny Rodriguez,920,Biology110,Prof. Wilson
2685,Eve Moore,2912,Math177,Prof. Wilson
1328,Maddie Fisher,4860,Math156,Prof. Wilson
2546,George Johnson,972,English173,Prof. Wilson
6462,Yosef Reed,4857,Physics126,Prof. Jones
5146,Uriel Garcia,805,CS113,Prof. Jones
1446,Julia Martinez,2554,CS122,Prof. Wilson
2917,Ian Wilson,3451,CS178,Prof. Jones
4178,Alice Rogers,2094,Biology181,Prof. Wilson
2126,Maddie Roberts,1143,History139,Prof. Wilson
4384,Sebastian Martin,1715,Biology163,Prof. Jones
3463,Dave Long,4807,English167,Prof. Jones
6980,Penny Foster,3436,Math166,Prof. Wilson
3301,Liam Reed,3930,CS195,Prof. Jones
1367,Nancy Coleman,3808,Math101,Prof. Wilson
5715,Gina Adams,1597,Biology160,Prof. Jones
855,Hazel Mitchell,3289,CS194,Prof. Jones
3267,Uma Young,1217,Biology184,Prof. Jones
2283,Victor Scott,3064,English192,Prof. Jones
6546,Katie Foster,742,CS166,Prof. Jones
1719,Mia Torres,1178,Biology123,Prof. Jones
4144,Cindy Myers,3450,English109,Prof. Wilson
5209,Isla Mitchell,2195,CS107,Prof. Wilson
4549,Tara Perry,4453,English191,Prof. Jones
5140,Vanessa Cook,1416,CS109,Prof. Wilson
125,Gina Torres,4490,Math108,Prof. Jones
2983,Ursula Barnes,1883,Physics145,Prof. Jones
5011,Wendy Henderson,2752,History189,Prof. Wilson
5042,Ursula Perry,2265,CS105,Prof. Wilson
4390,Harry Cooper,618,Biology154,Prof. Jones
4820,Ethan Thompson,559,Math168,Prof. Wilson
4952,Quincy Torres,513,CS153,Prof. Wilson
1538,Peter Moore,2046,English144,Prof. Jones
6725,Zelda Taylor,231,Physics193,Prof. Jones
1019,Ximena Morris,4558,Biology194,Prof. Wilson
6791,Julia Scott,1549,History198,Prof. Wilson
2213,Jasper Rodriguez,264,History192,Prof. Wilson
3088,Isaac Johnson,158,History169,Prof. Jones
1172,Tina Taylor,1326,CS108,Prof. Wilson
5348,Gina Allen,920,Biology110,Prof. Wilson
6374,Ivy Reed,3223,English156,Prof. Wilson
2688,Emma Roberts,4698,History196,Prof. Jones
2887,Clara Torres,4872,English166,Prof. Jones
4070,Tara Bell,4676,English191,Prof. Wilson
3868,Rose Evans,831,CS175,Prof. Wilson
5481,Rose Green,1678,Biology121,Prof. Jones
3307,Mark Wright,3024,Biology187,Prof. Jones
3785,Ulysses Kelly,3925,Physics125,Prof. Jones
882,Liam Garcia,618,Biology154,Prof. Jones
1597,Alice Jenkins,2605,History167,Prof. Jones
2477,Zack Parker,489,Physics147,Prof. Jones
5774,Harold Morris,1257,Physics191,Prof. Wilson
78,Sam Howard,2123,CS126,Prof. Wilson
6265,Bryan Howard,3710,Biology158,Prof. Jones
1042,Irene Miller,1410,Physics135,Prof. Wilson
6260,Clara Gray,3344,Physics198,Prof. Wilson
3678,Clara Russell,1368,Math194,Prof. Jones
4945,George Hughes,3387,Math181,Prof. Wilson
5539,Quinn Young,1390,Math134,Prof. Wilson
3965,Nathan Scott,1907,CS177,Prof. Jones
3427,Harry Miller,3806,Physics131,Prof. Wilson
2410,Gina Price,2145,CS127,Prof. Jones
4006,Derek Thomas,1470,Math193,Prof. Jones
1861,Frances Campbell,2308,English146,Prof. Jones
6966,Felix Turner,1352,Math157,Prof. Jones
1922,Isla Clark,3066,CS166,Prof. Wilson
565,Bianca Coleman,2834,Biology136,Prof. Jones
6638,Quincy Howard,4351,Physics123,Prof. Jones
2636,Dave Morgan,3320,History175,Prof. Jones
4864,Karen Parker,1691,Biology155,Prof. Wilson
6551,Helen Howard,4685,History104,Prof. Jones
4242,Uriel Smith,3150,History198,Prof. Jones
4355,Uma Mitchell,192,CS185,Prof. Jones
5886,Lukas Martinez,2615,CS103,Prof. Wilson
2780,Zoe Flores,172,English190,Prof. Jones
1456,Eve Davis,485,CS119,Prof. Wilson
405,Uma Cooper,3829,Biology171,Prof. Jones
493,Eve Morris,3061,English123,Prof. Jones
5428,Frances Anderson,196,Physics184,Prof. Jones
4364,Milo Wright,2129,History149,Prof. Jones
705,Ximena Bell,4842,Biology178,Prof. Wilson
4295,Xander Ward,1405,Physics119,Prof. Jones
