StudentID,StudentName,CourseID,CourseName,Instructor
5579,Rwow,101,Math101,Prof. Smith
7488,pEP,101,Math101,Prof. Smith
4915,IeJGzoFGp,105,Math102,Prof. Taylor
4839,UoYcmw,107,Math103,Prof. Taylor
5898,yaSlBV,103,Physics101,Prof. Johnson
544,dEh,107,Math103,Prof. White
999,CaQOyFExZ,110,History102,Prof. Johnson
4752,qidtfpDPqE,106,CS102,Prof. Green
7321,hLVnbWSydR,109,Math104,Prof. Smith
1748,yXqKHVxTnR,107,Math103,Prof. White
1,laFeh,105,Math102,Prof. Taylor
6254,vhvI,108,Biology101,Prof. Gray
572,obFts,102,CS101,Prof. Brown
6055,TAzHgxuI,109,Math104,Prof. Green
658,mFoLeh,104,History101,Prof. Johnson
1305,NKJeo,109,Math104,Prof. Smith
72,QeHtgfRo,110,History102,Prof. Johnson
1866,VErXsfbCF,106,CS102,Prof. Green
4455,UiKXlR,109,Math104,Prof. White
478,yJM,108,Biology101,Prof. Gray
1803,enJJ,103,Physics101,Prof. Johnson
647,GXJBTAWMp,101,Math101,Prof. Taylor
3185,NiLBnMa,102,CS101,Prof. Brown
4641,eneiUZgqCN,101,Math101,Prof. Smith
631,EWxOLOEMI,101,Math101,Prof. Taylor
7575,oVaRQM,103,Physics101,Prof. Taylor
6310,DIzkj,107,Math103,Prof. White
1463,kNxZtkjtM,110,History102,Prof. White
2994,NlF,106,CS102,Prof. Johnson
586,dSjkQobhk,106,CS102,Prof. Green
1466,jIALF,109,Math104,Prof. White
4559,ptwlFLJiR,102,CS101,Prof. White
3860,NYfbqwIhHg,109,Math104,Prof. Smith
3214,VzwcddAI,102,CS101,Prof. Taylor
6519,rVXtKgy,107,Math103,Prof. White
2780,cGbFV,108,Biology101,Prof. Taylor
7948,Nrmto,106,CS102,Prof. Green
983,AZjUh,107,Math103,Prof. Taylor
7686,ADhGORTuvM,110,History102,Prof. Johnson
2245,mPCFeLdWHX,108,Biology101,Prof. Gray
5319,wyukSCktJ,107,Math103,Prof. Green
5687,uLXa,107,Math103,Prof. Taylor
6568,MiJARJ,101,Math101,Prof. Johnson
3300,YEPdJ,107,Math103,Prof. Taylor
519,tGirqOqU,102,CS101,Prof. Brown
6432,GysMPgdY,107,Math103,Prof. Taylor
3810,RmEAhnoDS,103,Physics101,Prof. White
7025,qsfsgsKxkx,110,History102,Prof. Johnson
3340,KoF,103,Physics101,Prof. Green
7710,hcnhrukvD,107,Math103,Prof. Green
2123,EhwjkrTECY,107,Math103,Prof. Taylor
7505,kkFXg,106,CS102,Prof. White
6013,DEKSqbCwR,103,Physics101,Prof. White
5796,WnQUwK,108,Biology101,Prof. Gray
4880,ZNsIefnIFA,106,CS102,Prof. Johnson
5489,rSDHAZB,106,CS102,Prof. Green
4517,dcqF,105,Math102,Prof. Taylor
4215,ZOhLcwh,108,Biology101,Prof. Gray
256,MHhNBgp,110,History102,Prof. Johnson
3026,RFuQQ,103,Physics101,Prof. White
5681,EoTJGvoKOy,101,Math101,Prof. Smith
7995,oQuFkeB,105,Math102,Prof. Taylor
6419,GEY,102,CS101,Prof. Brown
5670,MJkBikjWt,107,Math103,Prof. Taylor
5859,fXZFIa,103,Physics101,Prof. Taylor
7223,NbZVKGAVjT,107,Math103,Prof. Taylor
1692,VXFywoEu,110,History102,Prof. Johnson
7185,ydB,102,CS101,Prof. Brown
1104,TVk,108,Biology101,Prof. Gray
2982,SxEDliha,101,Math101,Prof. Smith
5481,rgtK,105,Math102,Prof. Taylor
7313,Ubf,109,Math104,Prof. Taylor
2653,ViIMiTtiWz,104,History101,Prof. Johnson
4782,ESZTMP,107,Math103,Prof. Taylor
3190,iQUOPeDKui,105,Math102,Prof. Green
6007,EgaO,110,History102,Prof. Johnson
329,TRQW,107,Math103,Prof. Taylor
2533,mGKVJkshRA,104,History101,Prof. White
7819,QnmFQEunH,106,CS102,Prof. Green
7749,aNm,106,CS102,Prof. Green
1168,TbabO,110,History102,Prof. Johnson
62,HeosMqxz,105,Math102,Prof. Taylor
331,sPR,101,Math101,Prof. Taylor
5819,eGZ,105,Math102,Prof. Taylor
1841,wJTDsOicKE,108,Biology101,Prof. Gray
5878,tvKYrq,106,CS102,Prof. Green
7959,whY,104,History101,Prof. Johnson
6990,bVEDKW,105,Math102,Prof. Taylor
1295,ktgpzprGqP,106,CS102,Prof. Green
4014,LFrQ,106,CS102,Prof. Green
3586,jPGdxb,104,History101,Prof. Johnson
3045,EJkV,102,CS101,Prof. White
6861,gfW,108,Biology101,Prof. Johnson
7215,NrBvbCd,104,History101,Prof. Johnson
81,TQQNaKeV,105,Math102,Prof. Taylor
7337,HfdzJm,107,Math103,Prof. Taylor
7570,hTHJffF,104,History101,Prof. Johnson
2419,JQaJo,108,Biology101,Prof. Gray
5488,aZJii,106,CS102,Prof. Taylor
2566,fUQAJ,106,CS102,Prof. Green
7838,eSOx,105,Math102,Prof. Taylor
5724,KQOFJ,102,CS101,Prof. Johnson
4610,HSyzreJuU,104,History101,Prof. Johnson
4450,dYml,109,Math104,Prof. Smith
786,ZNzaridvQ,110,History102,Prof. Green
6512,AHCEV,109,Math104,Prof. Smith
5173,tpAMPmzSFl,106,CS102,Prof. Green
6390,xgnNmMa,104,History101,Prof. Johnson
3788,LzZ,109,Math104,Prof. Smith
319,aUu,101,Math101,Prof. Smith
4408,jGuxV,106,CS102,Prof. Johnson
3465,bkaI,101,Math101,Prof. Smith
5563,zsoI,102,CS101,Prof. Brown
150,qRSqnY,106,CS102,Prof. Green
93,rUDJOa,108,Biology101,Prof. Gray
6640,XpqOMM,110,History102,Prof. White
3429,QZomTq,106,CS102,Prof. Green
7019,pIAwjrvAw,106,CS102,Prof. Johnson
4898,tJyvFaZYu,107,Math103,Prof. Taylor
3478,XKaaaKs,101,Math101,Prof. Smith
3037,oXYxeZ,107,Math103,Prof. Green
5605,lSCGoisVuC,106,CS102,Prof. Green
7881,PaZnrsYy,107,Math103,Prof. Johnson
6864,XwLAAoFG,109,Math104,Prof. Smith
4856,vEQo,106,CS102,Prof. Johnson
7220,PxOa,106,CS102,Prof. Green
7895,SZLussL,107,Math103,Prof. Taylor
2675,dmy,101,Math101,Prof. Smith
6683,ixIJVdh,103,Physics101,Prof. White
5139,JnnwLUBs,109,Math104,Prof. Smith
7375,lixY,107,Math103,Prof. Taylor
4698,gRQI,108,Biology101,Prof. Green
2386,YvkwvZIU,105,Math102,Prof. Taylor
7245,gkoTMmYJu,105,Math102,Prof. Taylor
5368,XnrWlfk,101,Math101,Prof. Smith
742,hZNMCh,102,CS101,Prof. Brown
682,gwTh,105,Math102,Prof. Taylor
6615,fTZi,105,Math102,Prof. Taylor
4391,PObNrG,109,Math104,Prof. Smith
5625,wxLjoql,103,Physics101,Prof. White
2233,cDAgHmjmo,107,Math103,Prof. Taylor
4148,FiXY,101,Math101,Prof. White
5816,uIbRxxdv,102,CS101,Prof. Green
1496,QpwPvXdfx,106,CS102,Prof. Green
6020,wjtmaLuSiY,109,Math104,Prof. Smith
1582,gVwM,102,CS101,Prof. Taylor
4443,kiozcrqeje,104,History101,Prof. Johnson
7030,IJrKy,101,Math101,Prof. Smith
3759,aLeqg,102,CS101,Prof. Green
5007,dOHSbTNF,109,Math104,Prof. White
1896,ScyicU,110,History102,Prof. Johnson
4694,tXttuPPQo,109,Math104,Prof. Johnson
5709,httZyCm,107,Math103,Prof. Johnson
1134,soEJg,109,Math104,Prof. Smith
7753,MJTbXgxkNI,105,Math102,Prof. White
1767,WOnRBAWepQ,108,Biology101,Prof. Johnson
7593,alDJ,108,Biology101,Prof. Gray
3142,DKy,107,Math103,Prof. Johnson
3731,QXqPtX,108,Biology101,Prof. Gray
5665,nnetGKLk,103,Physics101,Prof. White
2404,HPIS,101,Math101,Prof. Johnson
5676,dTYoiIbA,109,Math104,Prof. Smith
3402,TlQz,104,History101,Prof. Johnson
1767,WOnRBAWepQ,108,Biology101,Prof. Johnson
6286,hKhvJ,101,Math101,Prof. Green
6686,cyES,106,CS102,Prof. Green
1590,gaUld,106,CS102,Prof. Green
6078,AWi,109,Math104,Prof. Smith
3418,yGmfQ,101,Math101,Prof. Smith
7898,PmOIjBNxT,104,History101,Prof. Johnson
6772,oOg,109,Math104,Prof. Taylor
5844,mrDnYB,107,Math103,Prof. Taylor
6448,jNmdh,106,CS102,Prof. Green
7033,AOmy,110,History102,Prof. Johnson
2221,SoJeaWAl,108,Biology101,Prof. Johnson
331,sPR,101,Math101,Prof. Taylor
1197,usworY,110,History102,Prof. Johnson
4381,OZcrw,101,Math101,Prof. Smith
5385,hunAEgrH,103,Physics101,Prof. Taylor
4655,PoP,103,Physics101,Prof. White
4998,pgtOs,109,Math104,Prof. Smith
7432,SEajKEaE,109,Math104,Prof. White
5426,mxXsH,106,CS102,Prof. White
1702,vWpZxY,110,History102,Prof. Johnson
6993,wxBnd,109,Math104,Prof. Smith
5007,dOHSbTNF,109,Math104,Prof. White
3802,sNVOYnKwp,106,CS102,Prof. Green
6107,cxSoR,104,History101,Prof. Green
3670,IMsocV,102,CS101,Prof. Johnson
7479,xSWqikxpP,107,Math103,Prof. Taylor
5679,nQR,106,CS102,Prof. Green
1400,NLnjeO,103,Physics101,Prof. White
771,dHUhNn,104,History101,Prof. Johnson
925,gyjfihFda,108,Biology101,Prof. Taylor
3765,LOt,107,Math103,Prof. Green
271,RYzPtqp,105,Math102,Prof. Taylor
2151,IAVYnY,110,History102,Prof. Johnson
3398,zOKfwWe,107,Math103,Prof. Green
4635,jIvSrKGY,106,CS102,Prof. Green
731,RUWYZkJogK,102,CS101,Prof. Taylor
5393,LXa,108,Biology101,Prof. Taylor
2327,ZmMuTydHn,104,History101,Prof. Green
5131,cOXFMO,109,Math104,Prof. Smith
491,WWKOtR,103,Physics101,Prof. White
2354,LWOpfDQpqO,101,Math101,Prof. Smith
1949,cPsoJQ,109,Math104,Prof. Smith
3167,yntZuf,101,Math101,Prof. Green
6875,LKNgLjAW,108,Biology101,Prof. Gray
4348,tyyzqm,105,Math102,Prof. Taylor
1432,iNGPX,108,Biology101,Prof. Gray
5090,YNiXSC,106,CS102,Prof. White
6188,jydv,108,Biology101,Prof. White
6985,Zomrz,103,Physics101,Prof. White
2484,vokC,102,CS101,Prof. Green
4891,vwWPRpSwhq,106,CS102,Prof. Green
7172,aQIgk,105,Math102,Prof. Green
4242,JlN,110,History102,Prof. Taylor
3178,OpDGXme,103,Physics101,Prof. White
2074,ULaIM,110,History102,Prof. Johnson
4709,hlYnz,108,Biology101,Prof. Green
2062,KxgJi,104,History101,Prof. Johnson
7110,wEEGShsO,110,History102,Prof. Johnson
7005,WylOykOB,105,Math102,Prof. White
514,zvYMWQ,102,CS101,Prof. Green
248,GwXYgQTm,106,CS102,Prof. Green
4526,BXh,102,CS101,Prof. Brown
917,ylOXiT,101,Math101,Prof. Smith
1364,NnF,110,History102,Prof. White
3636,svP,107,Math103,Prof. Taylor
6042,aOZnTU,109,Math104,Prof. Johnson
1724,zaVksLlah,101,Math101,Prof. White
4727,sWaqsEKSzx,109,Math104,Prof. Smith
3452,UeqzIuZkY,104,History101,Prof. Johnson
34,tWuO,101,Math101,Prof. Smith
6144,KCR,104,History101,Prof. Green
5066,MCGKdgNS,109,Math104,Prof. Smith
840,gCOR,107,Math103,Prof. Taylor
6052,OySZLQAKF,108,Biology101,Prof. Gray
877,eXS,103,Physics101,Prof. White
4734,JPDEp,108,Biology101,Prof. Gray
6800,pdg,103,Physics101,Prof. White
133,OBPV,107,Math103,Prof. Johnson
5658,mxLnoMIBT,106,CS102,Prof. Green
633,jfFzKi,101,Math101,Prof. Green
7792,zSSMKCBYW,102,CS101,Prof. Brown
5284,swrDraGYK,102,CS101,Prof. Brown
6867,CTsNs,109,Math104,Prof. Smith
3547,QLDD,108,Biology101,Prof. Gray
5054,ctmlTPwEYf,103,Physics101,Prof. White
4352,OEIEKaEyS,107,Math103,Prof. Taylor
6102,SHIyopGWD,105,Math102,Prof. Green
6632,lxxffPLTj,101,Math101,Prof. Smith
4697,LyWVhbI,110,History102,Prof. White
979,SSWBD,101,Math101,Prof. Smith
5722,CWVwME,102,CS101,Prof. Brown
1208,ZahPmPBZ,109,Math104,Prof. Smith
5158,qSf,107,Math103,Prof. Taylor
2215,qkmSwCOih,106,CS102,Prof. Green
3753,SwMg,105,Math102,Prof. Taylor
7687,NuKEDQo,102,CS101,Prof. Brown
1329,DmIvhBHTj,109,Math104,Prof. Green
5746,PkPFJbD,108,Biology101,Prof. Gray
6877,Pcq,105,Math102,Prof. Taylor
6928,inIU,107,Math103,Prof. Taylor
2470,xIQciYLBO,104,History101,Prof. White
3909,qREtKzBWf,109,Math104,Prof. Johnson
5829,JAVLt,105,Math102,Prof. Taylor
1963,qduCZUcrlX,107,Math103,Prof. Taylor
5660,mmnzWiqL,107,Math103,Prof. Taylor
2089,KEo,106,CS102,Prof. Johnson
208,Fbv,107,Math103,Prof. Johnson
5506,XGq,101,Math101,Prof. Smith
7815,oYc,107,Math103,Prof. Johnson
380,CLpcqNs,110,History102,Prof. Johnson
7261,ABoM,104,History101,Prof. Johnson
7426,ovQaRPxwqF,105,Math102,Prof. Taylor
7703,kuprTlRet,102,CS101,Prof. Brown
7839,rBEPWgyZU,106,CS102,Prof. Green
7095,BJozDp,110,History102,Prof. Johnson
2771,myWj,105,Math102,Prof. Taylor
1538,jGNE,106,CS102,Prof. Green
6465,qMTMNae,103,Physics101,Prof. White
5102,eyVWfr,103,Physics101,Prof. White
6741,OcJGi,103,Physics101,Prof. White
5910,HVXn,109,Math104,Prof. Smith
38,TMocVLI,110,History102,Prof. Johnson
826,JbIzGXvrO,106,CS102,Prof. Johnson
2473,boZL,101,Math101,Prof. Smith
5662,FUrOpt,108,Biology101,Prof. Gray
379,ZOuF,107,Math103,Prof. Taylor
1286,KRBfJcX,107,Math103,Prof. Taylor
2969,qINg,106,CS102,Prof. Taylor
3006,WmqS,107,Math103,Prof. Taylor
5314,pXo,104,History101,Prof. Johnson
6198,QpAmIISe,109,Math104,Prof. Taylor
3461,CrlmgNhiq,101,Math101,Prof. White
518,CwzbwPPM,105,Math102,Prof. Taylor
6326,QuJgTJyyJ,102,CS101,Prof. White
4797,pjkG,109,Math104,Prof. Smith
692,XtwMm,109,Math104,Prof. Johnson
7118,NhpjrVO,106,CS102,Prof. Green
725,YPo,107,Math103,Prof. Taylor
6610,zQH,102,CS101,Prof. Brown
4854,lLQIe,104,History101,Prof. Johnson
2666,uIeVnDCrG,102,CS101,Prof. Brown
3933,ROKXNBYM,109,Math104,Prof. Smith
1941,NZfeEGk,109,Math104,Prof. Smith
6680,CHqRnF,108,Biology101,Prof. Gray
3593,DDqpP,109,Math104,Prof. Johnson
910,BdtDb,106,CS102,Prof. Green
5078,gPGGMpAwY,104,History101,Prof. Green
1314,kqlOVmp,110,History102,Prof. Green
529,CXbcpMNsk,105,Math102,Prof. Taylor
1188,yiNLVYbOF,102,CS101,Prof. Brown
5855,dLCxoU,109,Math104,Prof. Smith
1668,ZGJWiObJZo,104,History101,Prof. Johnson
6976,elvzY,110,History102,Prof. Johnson
1930,mIOG,101,Math101,Prof. Smith
6273,rjTqEDr,106,CS102,Prof. Green
5652,AIY,107,Math103,Prof. Green
7542,ZqgO,104,History101,Prof. Johnson
277,rwgY,104,History101,Prof. Johnson
583,zxpBYX,105,Math102,Prof. White
4161,TiSyLSK,109,Math104,Prof. Smith
3588,VqJLPnd,109,Math104,Prof. Smith
3706,KjGScknVGc,108,Biology101,Prof. White
3165,UNwhxoe,103,Physics101,Prof. White
1287,eahStWa,106,CS102,Prof. Green
5053,YnoYYiOT,104,History101,Prof. Johnson
2543,jgiX,103,Physics101,Prof. White
121,OauqxH,106,CS102,Prof. Green
212,wIhSKbycl,103,Physics101,Prof. White
6904,couUCNcBs,107,Math103,Prof. Taylor
2633,myViiQBJ,110,History102,Prof. Johnson
2586,YnoVB,107,Math103,Prof. Taylor
6339,vzuCTOA,108,Biology101,Prof. Gray
4590,wVb,101,Math101,Prof. Smith
7794,Vmz,110,History102,Prof. Johnson
2173,bLYSWe,107,Math103,Prof. Taylor
6425,YmMJrnIwM,105,Math102,Prof. Taylor
7288,onZXLf,103,Physics101,Prof. White
7842,AbhPkpNJy,106,CS102,Prof. Green
3102,FjeL,102,CS101,Prof. Brown
7520,KIoVCfoWu,104,History101,Prof. Taylor
4639,pjF,108,Biology101,Prof. Gray
7484,emr,104,History101,Prof. Johnson
829,AMM,102,CS101,Prof. Brown
7167,SkvflVdsq,105,Math102,Prof. Taylor
5742,UbWkE,104,History101,Prof. Johnson
6397,yZcXJPL,103,Physics101,Prof. Green
2886,pIpSP,108,Biology101,Prof. White
998,sSGJ,104,History101,Prof. Johnson
7693,AMfD,106,CS102,Prof. Green
1464,uYmf,110,History102,Prof. Johnson
5225,kyn,109,Math104,Prof. Smith
5770,GwtAMpzDe,103,Physics101,Prof. White
6641,tUvWhkh,108,Biology101,Prof. Gray
6285,yWm,110,History102,Prof. Johnson
7843,MhlLX,106,CS102,Prof. Green
652,KOKqfsNzvY,102,CS101,Prof. Johnson
3599,CptnoxE,103,Physics101,Prof. White
4334,Mxg,109,Math104,Prof. Smith
4940,ZXTGFNAYPN,110,History102,Prof. White
2884,RRCpB,104,History101,Prof. Johnson
6522,JYDycIIDVg,109,Math104,Prof. Taylor
3727,cwifmGAWm,104,History101,Prof. Green
2086,nTxMmROekH,106,CS102,Prof. White
7331,MSvCfs,110,History102,Prof. Johnson
6909,FHOmPfNXt,103,Physics101,Prof. White
7028,CyXb,110,History102,Prof. Johnson
3489,WMxrylqOk,107,Math103,Prof. Taylor
7923,Msn,105,Math102,Prof. Taylor
2166,bEoWQEMghi,105,Math102,Prof. Taylor
7424,BpTT,107,Math103,Prof. Taylor
1032,qUMbGCZsL,101,Math101,Prof. Taylor
3125,ubeJZpShf,103,Physics101,Prof. White
332,jJesAO,104,History101,Prof. Johnson
7224,LkNc,106,CS102,Prof. Green
3727,cwifmGAWm,104,History101,Prof. Green
4017,YMC,108,Biology101,Prof. Johnson
90,prRmAin,110,History102,Prof. Johnson
2391,qoEKxKMre,110,History102,Prof. Johnson
2500,BfMJqZj,102,CS101,Prof. Brown
1256,PnbkjLoc,103,Physics101,Prof. White
2703,kxViub,105,Math102,Prof. Green
7300,mBFCgwbm,104,History101,Prof. Johnson
2583,XZapX,103,Physics101,Prof. White
1067,TROomgpcC,106,CS102,Prof. Green
4806,zPTfRQf,103,Physics101,Prof. White
6766,AYmE,107,Math103,Prof. Taylor
3343,wNcUYj,105,Math102,Prof. Taylor
1094,eMmtE,101,Math101,Prof. Smith
2169,BTVCi,101,Math101,Prof. White
7834,qLssrVuU,102,CS101,Prof. Brown
1891,HRaOVKqrQR,108,Biology101,Prof. Gray
7144,OYTrng,102,CS101,Prof. Taylor
865,uveJ,104,History101,Prof. Johnson
2020,PtKjhLh,102,CS101,Prof. Brown
6620,nJEAfp,109,Math104,Prof. Taylor
7519,PeXPiVxHNy,104,History101,Prof. Johnson
2444,QaytHMFH,105,Math102,Prof. Taylor
6896,QpBw,101,Math101,Prof. Smith
7247,lPz,109,Math104,Prof. Smith
1635,wfCY,104,History101,Prof. Johnson
2835,Ztfh,103,Physics101,Prof. White
2137,zSk,110,History102,Prof. Johnson
6596,GNk,106,CS102,Prof. Green
3491,ZQCa,103,Physics101,Prof. Johnson
3166,AGlrc,105,Math102,Prof. Taylor
3688,kzlFEjYSSR,104,History101,Prof. Johnson
5098,bBreSoC,108,Biology101,Prof. Gray
2856,krRNlayv,107,Math103,Prof. Taylor
6536,Xghu,102,CS101,Prof. Taylor
7806,qAiQWc,104,History101,Prof. Johnson
7398,UpbWpRJCP,101,Math101,Prof. Green
3071,KHidC,105,Math102,Prof. White
4703,ptTXmMWYM,103,Physics101,Prof. White
247,njTMTHrRB,110,History102,Prof. Taylor
41,WsCYci,104,History101,Prof. Johnson
6264,SyBNU,102,CS101,Prof. Brown
3487,rlbKYfIq,103,Physics101,Prof. White
4433,MgMykgNe,103,Physics101,Prof. White
195,TNYiRN,106,CS102,Prof. Green
63,JuuMyOLUv,102,CS101,Prof. Brown
157,XzfpW,107,Math103,Prof. Taylor
1614,OaKYfeKyXb,108,Biology101,Prof. Gray
3711,wwk,101,Math101,Prof. Smith
1758,XgkeR,101,Math101,Prof. Smith
1341,TgN,109,Math104,Prof. Smith
1333,dSK,101,Math101,Prof. Smith
6707,AeurWAyxvy,110,History102,Prof. Johnson
4568,PxdPO,102,CS101,Prof. Brown
5977,IaDzLZ,108,Biology101,Prof. Gray
4239,ABzJHRj,109,Math104,Prof. Smith
4574,SccB,104,History101,Prof. Johnson
5269,Blj,110,History102,Prof. Johnson
2819,uPyPsXeBNZ,101,Math101,Prof. Smith
2464,eiclNMj,108,Biology101,Prof. Gray
6019,hZBQkzsD,109,Math104,Prof. Smith
1322,mCRsd,107,Math103,Prof. Green
4248,fenA,103,Physics101,Prof. White
614,iUzuau,108,Biology101,Prof. Gray
6676,VgHpoy,105,Math102,Prof. Taylor
1709,sNElrAS,108,Biology101,Prof. Green
3394,mcORA,102,CS101,Prof. Johnson
210,hYe,107,Math103,Prof. Taylor
7357,asQowou,110,History102,Prof. Green
6263,rgCLvg,109,Math104,Prof. Smith
3199,OlVq,108,Biology101,Prof. Johnson
3079,Carvw,107,Math103,Prof. Taylor
2024,oGNLkQsM,106,CS102,Prof. Johnson
633,jfFzKi,101,Math101,Prof. Green
3182,pgdZBKTP,107,Math103,Prof. Johnson
5824,zmZhXhA,106,CS102,Prof. Taylor
6578,inHDrud,108,Biology101,Prof. Gray
1857,rheSX,101,Math101,Prof. Taylor
2676,SOK,108,Biology101,Prof. Johnson
7056,lEqlYBM,107,Math103,Prof. Taylor
7387,GdOhhqakT,102,CS101,Prof. Brown
2367,KoWcGBVx,102,CS101,Prof. Brown
2226,NDWSntJ,103,Physics101,Prof. White
3042,IXpASfMJ,110,History102,Prof. Johnson
3481,lFw,106,CS102,Prof. White
6133,SoiMuL,108,Biology101,Prof. White
4163,eqmurXpbr,101,Math101,Prof. Smith
2078,IigzWkxdf,103,Physics101,Prof. White
6817,scc,107,Math103,Prof. Taylor
1377,ZKT,110,History102,Prof. Johnson
124,oLCfwgJnk,103,Physics101,Prof. White
1111,HdtgiLPbJ,101,Math101,Prof. Smith
3143,oGzNEzPpj,110,History102,Prof. Taylor
7862,MaAAt,105,Math102,Prof. Taylor
2826,qmgPlpk,105,Math102,Prof. Green
358,lQqxYqi,101,Math101,Prof. Green
4186,rINbAZn,110,History102,Prof. Johnson
6216,qDQwHMP,103,Physics101,Prof. White
3729,OqGfEd,108,Biology101,Prof. Johnson
1970,TougtL,107,Math103,Prof. Johnson
4314,osOq,110,History102,Prof. Johnson
7889,VADrRQyYs,104,History101,Prof. Green
1885,eGOiiJUlqd,109,Math104,Prof. Smith
4513,nyFmt,107,Math103,Prof. Taylor
6731,vNtBsO,109,Math104,Prof. Smith
2680,MNxARYY,104,History101,Prof. Johnson
7695,LtiKQ,109,Math104,Prof. Smith
5093,zTUxIslHh,109,Math104,Prof. White
6288,vPXuKPRD,101,Math101,Prof. Taylor
6749,JlD,107,Math103,Prof. Taylor
6923,MTBz,104,History101,Prof. White
528,wcAXG,103,Physics101,Prof. White
6058,auLdFW,101,Math101,Prof. White
4940,ZXTGFNAYPN,110,History102,Prof. White
5927,PcUOcPY,104,History101,Prof. Taylor
504,Bter,108,Biology101,Prof. Gray
350,GANmC,101,Math101,Prof. Green
258,QkyddIH,101,Math101,Prof. Smith
3821,VLc,109,Math104,Prof. Johnson
719,eiMszgE,110,History102,Prof. Johnson
1263,ZCBCGBrdM,109,Math104,Prof. Smith
