StudentID,StudentName,CourseID,CourseName,Instructor
5457,Katie Adams,921,English192,Prof. Johnson
1541,Kyle Wilson,2886,English146,Prof. White
1869,Katie Moore,272,Physics130,Prof. Taylor
6058,Kimberly Taylor,2595,Biology194,Prof. Jones
98,Katie Harris,3744,History165,Prof. Taylor
4578,Kyle Perez,1200,English153,Prof. Gray
4541,Kimberly Myers,840,CS142,Prof. Smith
3439,Katie Cook,1411,English181,Prof. Wilson
1969,Kyle Hughes,2729,History160,Prof. Johnson
5224,Katie Jones,2947,Physics164,Prof. Jones
586,Kimberly White,3973,Biology178,Prof. Williams
1564,Kyle Gray,4694,Biology149,Prof. Williams
4377,Kimberly Parker,3395,English164,Prof. Davis
147,Kyle Bailey,2336,English133,Prof. Wilson
686,Katie Cooper,2400,English195,Prof. White
2767,Karen Ross,3968,Math136,Prof. Williams
2727,Karen Ward,4415,CS154,Prof. Miller
527,Kyle Perez,4224,Biology120,Prof. Taylor
4321,Katie Baker,4973,CS179,Prof. Smith
6331,Kieran Coleman,647,Physics143,Prof. Brown
1365,Katie Reed,2051,CS145,Prof. Taylor
2305,Katie Robinson,2223,History138,Prof. Wilson
4634,Karen Brown,920,Biology110,Prof. Wilson
3052,Kimberly Baker,1558,Biology141,Prof. Wilson
4334,Kyle Morgan,2023,Math142,Prof. Williams
285,Kyle Reyes,1726,English102,Prof. Miller
3767,Katie Foster,3205,Biology121,Prof. Smith
2728,Kieran Morgan,1572,History150,Prof. Gray
3457,Katie Ward,3027,Biology142,Prof. Taylor
4555,Kieran Smith,2386,English197,Prof. Smith
3728,Kimberly Nelson,2309,History196,Prof. Gray
1182,Kyle Lewis,4713,History199,Prof. Taylor
2436,Karen Ross,4406,English150,Prof. Williams
343,Kyle Baker,4260,English149,Prof. Davis
4353,Katie Perry,4571,History183,Prof. Davis
6854,Kieran Campbell,4845,History126,Prof. Miller
1090,Kimberly Clark,4194,Biology162,Prof. Taylor
3214,Katie Russell,1828,Math196,Prof. Gray
2665,Kyle Morgan,2054,CS152,Prof. White
1792,Katie Cruz,2111,Biology132,Prof. Williams
2013,Kieran Lewis,953,CS132,Prof. Gray
846,Kieran Reyes,1760,English143,Prof. Jones
3567,Kimberly Barnes,4069,English138,Prof. Brown
5901,Kieran Morgan,3168,Physics115,Prof. Davis
5465,Katie Rogers,2857,Biology163,Prof. Williams
5704,Katie Turner,1381,Biology156,Prof. Green
2204,Kimberly Myers,1779,Biology180,Prof. Williams
4196,Kyle Baker,3283,History121,Prof. White
6877,Kieran Cook,907,Biology120,Prof. White
6546,Katie Foster,742,CS166,Prof. Jones
433,Kyle Powell,3772,English136,Prof. Miller
2675,Kieran Cooper,519,Physics158,Prof. White
5061,Kimberly Cook,1009,English146,Prof. Taylor
1637,Karen Ortiz,1808,CS184,Prof. Williams
807,Kimberly Parker,4877,English188,Prof. Brown
1780,Karen Henderson,142,Physics199,Prof. Johnson
611,Karen Henderson,1922,Physics183,Prof. White
6917,Karen Henderson,466,History169,Prof. Brown
740,Karen Carter,941,Biology191,Prof. Williams
4864,Karen Parker,1691,Biology155,Prof. Wilson
5351,Katie Ward,226,CS124,Prof. Williams
4368,Kyle Fisher,786,English172,Prof. Brown
6130,Kieran Bell,324,History189,Prof. Jones
6603,Kieran Perry,2040,History114,Prof. Jones
1433,Kyle Morris,3218,Biology173,Prof. Williams
2745,Kyle Taylor,1630,Math188,Prof. Miller
168,Katie Sanders,4132,Biology140,Prof. Johnson
3983,Karen Scott,4523,Physics114,Prof. Gray
5603,Karen Griffin,667,English110,Prof. Brown
3229,Katie Gray,1942,English133,Prof. Green
296,Kyle Mitchell,1893,Biology125,Prof. Brown
4270,Katie Williams,4628,Biology124,Prof. Davis
4005,Kyle Gray,2293,Math144,Prof. Brown
1287,Kieran Peterson,984,History170,Prof. Brown
3033,Katie Mitchell,3178,History170,Prof. Green
5214,Kimberly Johnson,1574,CS102,Prof. Brown
548,Kieran Cook,4162,CS124,Prof. Smith
3635,Katie Cruz,166,Biology115,Prof. White
2335,Kyle Robinson,3081,History137,Prof. Taylor
6109,Kieran Fisher,2286,Physics117,Prof. Smith
1571,Katie Flores,1247,History170,Prof. Jones
6672,Karen Johnson,3568,CS170,Prof. White
3912,Katie Evans,2440,English120,Prof. Williams
5969,Kimberly Evans,3412,CS175,Prof. Davis
5458,Karen Cook,3299,CS117,Prof. White
639,Katie Rogers,973,Math138,Prof. Williams
3227,Kimberly Henderson,3208,Physics113,Prof. Gray
294,Katie Fisher,4063,CS164,Prof. Johnson
3332,Kyle Torres,4214,CS108,Prof. Davis
4645,Kieran Peterson,586,English148,Prof. White
5934,Kieran Green,1855,Physics136,Prof. Jones
3723,Katie Smith,875,English109,Prof. Miller
2230,Karen Torres,2669,Physics149,Prof. White
2687,Katie Adams,1458,CS168,Prof. Gray
3690,Katie Morgan,4669,CS165,Prof. Davis
5288,Kimberly Henderson,117,CS127,Prof. Miller
2594,Katie Henderson,2172,Physics106,Prof. Williams
5450,Kieran Rodriguez,169,English111,Prof. Johnson
6780,Kimberly Jackson,1096,History123,Prof. White
2345,Kimberly Rodriguez,610,Math117,Prof. Wilson
1419,Kyle Long,916,English162,Prof. Brown
4788,Katie Hall,2891,Physics192,Prof. Miller
5435,Katie Long,635,English149,Prof. Johnson
4059,Kyle Moore,812,English101,Prof. Green
630,Kieran Adams,1835,Math154,Prof. Smith
6678,Katie Adams,3837,Math106,Prof. Wilson
520,Katie Torres,2708,Biology127,Prof. Jones
5451,Katie Cruz,2039,History192,Prof. Green
3431,Kyle Bell,3908,Math112,Prof. White
6613,Kieran Turner,277,History162,Prof. Green
2913,Kyle Price,4148,Math165,Prof. Taylor
5211,Katie White,4180,CS160,Prof. Davis
3760,Kyle Ortiz,599,History138,Prof. Gray
1726,Karen Morgan,1889,Biology150,Prof. Green
5382,Kyle Jones,2091,CS154,Prof. Williams
3455,Kyle Young,175,Biology102,Prof. White
2650,Kieran Moore,2564,Math105,Prof. Miller
5849,Kimberly Thompson,579,Math116,Prof. Johnson
1201,Katie Fisher,1403,History193,Prof. White
886,Kyle Russell,2187,CS118,Prof. Williams
377,Karen Torres,1865,Math139,Prof. Jones
4462,Karen Hall,3229,Physics132,Prof. Gray
3779,Katie Johnson,4970,CS175,Prof. Smith
2732,Karen Howard,2654,Math171,Prof. Johnson
3731,Kimberly Campbell,3484,English127,Prof. Smith
2680,Kieran Jenkins,1271,Physics135,Prof. White
636,Katie Nelson,4708,CS145,Prof. Miller
5970,Kyle Martinez,292,English195,Prof. Johnson
1313,Kieran Bell,346,English182,Prof. Green
1455,Karen Anderson,834,English164,Prof. Miller
4565,Kyle Powell,1377,History120,Prof. Gray
2298,Kyle Gonzalez,388,History192,Prof. Williams
3926,Kieran Jenkins,902,History173,Prof. White
6314,Katie Lewis,2069,English188,Prof. White
6418,Karen Jackson,4521,Biology131,Prof. Johnson
5720,Kyle Evans,2365,English169,Prof. Williams
1337,Karen Reyes,2108,Biology132,Prof. Smith
6975,Katie Howard,4117,History119,Prof. Williams
5297,Kieran Kelly,1559,Biology162,Prof. Brown
2466,Kimberly Powell,126,History185,Prof. White
3963,Kyle Harris,4094,Biology111,Prof. Taylor
3126,Karen Garcia,316,CS163,Prof. Davis
902,Kimberly Jackson,2489,Physics150,Prof. Wilson
2815,Kieran Wilson,2028,Biology185,Prof. Smith
2188,Kimberly Green,3482,Physics150,Prof. Taylor
5815,Katie Henderson,3674,Math160,Prof. Wilson
1421,Kimberly Miller,3214,Biology188,Prof. Taylor
4412,Karen White,2714,Math120,Prof. Jones
3027,Kimberly Garcia,2766,Math172,Prof. Green
605,Kimberly Walker,3812,History182,Prof. Gray
6716,Kieran Campbell,107,Math186,Prof. Davis
983,Kieran Thompson,147,English183,Prof. Davis
2642,Kyle Henderson,3795,History114,Prof. Gray
3572,Katie White,3749,CS133,Prof. Davis
3243,Kimberly Reyes,748,History159,Prof. Gray
6212,Kieran Ross,2211,Physics132,Prof. Williams
5873,Kieran Anderson,141,CS112,Prof. Brown
4717,Kyle Jenkins,4268,English105,Prof. Johnson
4699,Kimberly Martin,375,English177,Prof. Miller
