StudentID,StudentName,CourseID,CourseName,Instructor
5387,Eve Taylor,4704,History135,Prof. White
2064,Olivia Taylor,1878,English141,Prof. Miller
4345,Olga Taylor,304,English132,Prof. White
194,Sophia Taylor,2262,CS135,Prof. Green
2865,Penny Taylor,1562,Physics146,Prof. White
309,Hazel Taylor,2692,CS106,Prof. Davis
6931,Steve Taylor,672,History139,Prof. Brown
6942,Nathan Taylor,2747,History168,Prof. Johnson
4345,Olga Taylor,3507,English147,Prof. Johnson
2951,Rose Taylor,1769,Physics143,Prof. Taylor
1783,Elena Taylor,574,History122,Prof. White
3477,Rita Taylor,3147,English169,Prof. Gray
6410,Ophelia Taylor,299,Physics114,Prof. White
2716,Emma Taylor,1037,Math141,Prof. Smith
4463,Olga Taylor,4017,Physics112,Prof. Smith
2756,Victor Taylor,3645,History116,Prof. White
6289,Olivia Taylor,229,English105,Prof. Gray
576,Zoey Taylor,238,English120,Prof. Gray
4430,Uriah Taylor,2003,English127,Prof. Gray
2745,Kyle Taylor,1077,English130,Prof. White
5387,Eve Taylor,1111,Math139,Prof. Gray
932,Simone Taylor,3907,History145,Prof. Gray
6725,Zelda Taylor,3814,Physics130,Prof. Wilson
4744,Xavier Taylor,427,Math109,Prof. Williams
1709,Harold Taylor,1626,Biology139,Prof. Green
2147,Eve Taylor,105,English150,Prof. Davis
6629,Isaac Taylor,3272,Math115,Prof. White
2352,Ethan Taylor,1327,CS159,Prof. Smith
4404,Yara Taylor,1139,English140,Prof. Gray
309,Hazel Taylor,4039,CS123,Prof. Johnson
4188,Maddie Taylor,3199,English114,Prof. Miller
3355,Vera Taylor,3321,History127,Prof. Miller
3644,Nate Taylor,1078,Biology134,Prof. Smith
1783,Elena Taylor,2376,History124,Prof. Williams
1338,Bob Taylor,4254,History167,Prof. Brown
576,Zoey Taylor,3641,CS193,Prof. Jones
320,Gareth Taylor,751,Math198,Prof. White
4744,Xavier Taylor,2774,English165,Prof. Miller
5387,Eve Taylor,342,Physics170,Prof. Green
4179,Simone Taylor,2625,Physics169,Prof. Johnson
4744,Xavier Taylor,3723,History175,Prof. Taylor
4744,Xavier Taylor,4838,Math115,Prof. Taylor
2745,Kyle Taylor,598,History176,Prof. Smith
2352,Ethan Taylor,1399,English101,Prof. Miller
6404,Bob Taylor,3813,Physics112,Prof. Johnson
2244,Philip Taylor,923,Physics143,Prof. Johnson
309,Hazel Taylor,1005,English195,Prof. Brown
6058,Kimberly Taylor,2540,Physics101,Prof. Smith
374,Renee Taylor,2003,English127,Prof. Gray
3751,Will Taylor,1931,Math118,Prof. Brown
3275,Paul Taylor,4989,CS125,Prof. Miller
3423,Milo Taylor,2806,History103,Prof. White
1832,Valerie Taylor,1043,Physics143,Prof. Jones
1781,Sebastian Taylor,848,CS150,Prof. Gray
1750,Gloria Taylor,714,Physics170,Prof. Smith
2745,Kyle Taylor,2115,Physics130,Prof. Gray
