StudentID,StudentName,CourseID,CourseName,Instructor
6613,Kieran Turner,3901,English139,Prof. Brown
3767,Katie Foster,3205,Biology121,Prof. Smith
1313,Kieran Bell,346,English182,Prof. Green
2466,Kimberly Powell,126,History185,Prof. White
3988,Karen Reyes,3503,CS181,Prof. Smith
3439,Katie Cook,1411,English181,Prof. Wilson
1853,Karen Jenkins,1294,Biology195,Prof. Williams
2642,Kyle Henderson,3795,History114,Prof. Gray
5969,Kimberly Evans,3412,CS175,Prof. Davis
1866,Katie Nelson,2350,Physics105,Prof. White
2687,Katie Adams,1458,CS168,Prof. Gray
3983,Karen Scott,749,History158,Prof. Davis
5873,Kieran Anderson,141,CS112,Prof. Brown
4270,Katie Williams,4628,Biology124,Prof. Davis
5970,Kyle Martinez,760,Biology172,Prof. Gray
1993,Kieran Scott,1251,CS158,Prof. Gray
3243,Kimberly Reyes,748,History159,Prof. Gray
521,Kimberly Cooper,3059,Biology199,Prof. Johnson
4196,Kyle Baker,3283,History121,Prof. White
3033,Katie Mitchell,3178,History170,Prof. Green
611,Karen Henderson,4737,Physics104,Prof. Wilson
5934,Kieran Green,1855,Physics136,Prof. Jones
1419,Kyle Long,916,English162,Prof. Brown
3779,Katie Johnson,3213,Physics176,Prof. Williams
3016,Katie Jackson,671,History145,Prof. Smith
2493,Kimberly Perez,2218,English108,Prof. Wilson
2745,Kyle Taylor,2115,Physics130,Prof. Gray
2675,Kieran Cooper,4238,English166,Prof. Brown
639,Katie Rogers,973,Math138,Prof. Williams
630,Kieran Adams,3317,CS142,Prof. Brown
648,Kimberly Barnes,1737,English183,Prof. Johnson
1433,Kyle Morris,3218,Biology173,Prof. Williams
630,Kieran Adams,1835,Math154,Prof. Smith
5901,Kieran Morgan,4019,Biology158,Prof. Wilson
5224,Katie Jones,2371,English172,Prof. Miller
6917,Karen Henderson,4672,History185,Prof. Green
5247,Kyle Baker,184,CS161,Prof. Taylor
2135,Karen Smith,3864,English127,Prof. Jones
122,Kimberly Rogers,4179,English170,Prof. Johnson
2345,Kimberly Rodriguez,610,Math117,Prof. Wilson
3779,Katie Johnson,4970,CS175,Prof. Smith
846,Kieran Reyes,2843,English192,Prof. Taylor
3212,Kieran Sullivan,3561,English134,Prof. Wilson
4541,Kimberly Myers,840,CS142,Prof. Smith
5457,Katie Adams,1496,Physics148,Prof. Smith
605,Kimberly Walker,3812,History182,Prof. Gray
3728,Kimberly Nelson,2309,History196,Prof. Gray
110,Karen Powell,4592,CS113,Prof. Johnson
4005,Kyle Gray,4491,Math174,Prof. Wilson
5247,Kyle Baker,1290,CS196,Prof. Davis
648,Kimberly Barnes,414,English132,Prof. Taylor
4717,Kyle Jenkins,4268,English105,Prof. Johnson
4699,Kimberly Martin,375,English177,Prof. Miller
5815,Katie Henderson,3674,Math160,Prof. Wilson
6672,Karen Johnson,4292,Physics114,Prof. Brown
6780,Kimberly Jackson,1593,History153,Prof. Miller
740,Karen Carter,3349,CS138,Prof. Smith
2436,Karen Ross,1666,Math162,Prof. Williams
6175,Karen Hughes,4918,Math179,Prof. Davis
1541,Kyle Wilson,2886,English146,Prof. White
3760,Kyle Ortiz,736,Biology105,Prof. Brown
5224,Katie Jones,2947,Physics164,Prof. Jones
5458,Karen Cook,3299,CS117,Prof. White
5720,Kyle Evans,2365,English169,Prof. Williams
3227,Kimberly Henderson,3208,Physics113,Prof. Gray
6808,Karen Martin,1667,Physics195,Prof. Jones
6975,Katie Howard,4117,History119,Prof. Williams
1073,Kimberly Taylor,1567,Physics196,Prof. Taylor
2727,Karen Ward,322,English157,Prof. Johnson
1287,Kieran Peterson,984,History170,Prof. Brown
3321,Kyle Hughes,2495,Physics195,Prof. Gray
6613,Kieran Turner,277,History162,Prof. Green
5849,Kimberly Thompson,1978,Math131,Prof. Williams
3963,Kyle Harris,4094,Biology111,Prof. Taylor
3052,Kimberly Baker,1558,Biology141,Prof. Wilson
2815,Kieran Wilson,2028,Biology185,Prof. Smith
3926,Kieran Jenkins,902,History173,Prof. White
6877,Kieran Cook,2846,Physics103,Prof. Brown
983,Kieran Thompson,147,English183,Prof. Davis
5450,Kieran Rodriguez,169,English111,Prof. Johnson
4321,Katie Baker,4408,Biology126,Prof. Williams
4334,Kyle Morgan,647,Physics143,Prof. Brown
6130,Kieran Bell,324,History189,Prof. Jones
5061,Kimberly Cook,1009,English146,Prof. Taylor
3348,Kieran Smith,4286,History176,Prof. Johnson
5297,Kieran Kelly,1559,Biology162,Prof. Brown
366,Kieran White,486,Biology159,Prof. Green
4864,Karen Parker,1691,Biology155,Prof. Wilson
686,Katie Cooper,2400,English195,Prof. White
1969,Kyle Hughes,992,Math129,Prof. Davis
5849,Kimberly Thompson,579,Math116,Prof. Johnson
4334,Kyle Morgan,2023,Math142,Prof. Williams
1626,Kyle Peterson,3604,English197,Prof. Green
648,Kimberly Barnes,783,CS116,Prof. Williams
5224,Katie Jones,2915,Biology115,Prof. Johnson
3016,Katie Jackson,3536,Biology119,Prof. Gray
3455,Kyle Young,1786,Biology147,Prof. Smith
5458,Karen Cook,1240,Physics198,Prof. White
122,Kimberly Rogers,3143,CS151,Prof. Smith
2648,Katie Powell,2082,English165,Prof. Wilson
6672,Karen Johnson,3838,History167,Prof. Davis
1182,Kyle Lewis,4713,History199,Prof. Taylor
2230,Karen Torres,2669,Physics149,Prof. White
3567,Kimberly Barnes,4069,English138,Prof. Brown
1455,Karen Anderson,834,English164,Prof. Miller
5457,Katie Adams,921,English192,Prof. Johnson
4864,Karen Parker,3862,Math140,Prof. Davis
527,Kyle Perez,4224,Biology120,Prof. Taylor
2727,Karen Ward,4415,CS154,Prof. Miller
4321,Katie Baker,3791,Biology130,Prof. Taylor
6058,Kimberly Taylor,2540,Physics101,Prof. Smith
3214,Katie Russell,1828,Math196,Prof. Gray
294,Katie Fisher,4063,CS164,Prof. Johnson
3016,Katie Jackson,371,English110,Prof. Taylor
522,Karen Martin,826,Physics143,Prof. Davis
5970,Kyle Martinez,292,English195,Prof. Johnson
886,Kyle Russell,2203,Math110,Prof. Taylor
5465,Katie Rogers,2857,Biology163,Prof. Williams
2675,Kieran Cooper,2846,Physics103,Prof. Brown
3126,Karen Garcia,1486,English194,Prof. Davis
6678,Katie Adams,4303,English188,Prof. Williams
825,Karen Reed,303,Math155,Prof. Johnson
4864,Karen Parker,407,History131,Prof. Miller
2767,Karen Ross,3968,Math136,Prof. Williams
2648,Katie Powell,3546,Math127,Prof. Taylor
3212,Kieran Sullivan,2600,Math177,Prof. Taylor
520,Katie Torres,2708,Biology127,Prof. Jones
4377,Kimberly Parker,1008,Physics132,Prof. Smith
6418,Karen Jackson,4521,Biology131,Prof. Johnson
5451,Katie Cruz,2039,History192,Prof. Green
6678,Katie Adams,4090,History185,Prof. Williams
5901,Kieran Morgan,3168,Physics115,Prof. Davis
1869,Katie Moore,2666,Math176,Prof. Davis
3686,Kimberly Coleman,1226,CS191,Prof. Jones
4321,Katie Baker,4973,CS179,Prof. Smith
5214,Kimberly Johnson,1574,CS102,Prof. Brown
296,Kyle Mitchell,4575,Math127,Prof. Green
3686,Kimberly Coleman,3285,Biology135,Prof. Green
4645,Kieran Peterson,1404,History148,Prof. Wilson
3988,Karen Reyes,4699,Math119,Prof. Jones
6109,Kieran Fisher,2286,Physics117,Prof. Smith
5211,Katie White,4180,CS160,Prof. Davis
6917,Karen Henderson,2833,English133,Prof. Brown
2188,Kimberly Green,3482,Physics150,Prof. Taylor
270,Kyle Brown,2729,History160,Prof. Johnson
902,Kimberly Jackson,2489,Physics150,Prof. Wilson
5382,Kyle Jones,2091,CS154,Prof. Williams
6529,Katie Bailey,3574,Math189,Prof. Brown
