StudentID,StudentName,CourseID,CourseName,Instructor
3333,Xander Robinson,2001,History155,Prof. Jones
1864,Mia Williams,4369,CS181,Prof. Jones
3868,Rose Evans,831,CS175,Prof. Wilson
6142,Nancy Martinez,2719,English141,Prof. Jones
4472,Zelda Thompson,578,CS157,Prof. Jones
5673,Vera Kelly,410,English113,Prof. Wilson
4183,Lena Rogers,1284,CS131,Prof. Wilson
144,Uriah Martinez,4164,CS130,Prof. Jones
6874,Rose Allen,4735,Math162,Prof. Wilson
6748,Carol Reyes,1885,Math151,Prof. Wilson
2213,Jasper Rodriguez,264,History192,Prof. Wilson
1435,Bryan Johnson,2882,Biology128,Prof. Wilson
5477,George Robinson,3249,History195,Prof. Jones
1569,Frances Rogers,870,Biology141,Prof. Jones
480,Zelda Coleman,3801,Biology102,Prof. Jones
6673,Yosef Bailey,1819,Physics148,Prof. Wilson
2992,Sophia Davis,2090,CS136,Prof. Wilson
778,Valerie Rogers,1135,Math122,Prof. Wilson
4070,Tara Bell,4676,English191,Prof. Wilson
6966,Felix Turner,1352,Math157,Prof. Jones
2357,Lena Turner,2038,Physics169,Prof. Wilson
3082,Isaac Morgan,3814,Physics130,Prof. Wilson
2432,Yosef Barnes,1715,Biology163,Prof. Jones
2617,Freddie Wright,4347,Physics145,Prof. Wilson
3678,Clara Russell,3106,Physics135,Prof. Jones
61,Eve Perry,2943,History185,Prof. Jones
4326,Dave Price,432,Physics114,Prof. Wilson
6194,Paul Mitchell,1170,Math161,Prof. Jones
1875,Tim Russell,2373,CS115,Prof. Wilson
5438,Liam Campbell,1293,Math176,Prof. Jones
5339,Dave Mitchell,568,Biology148,Prof. Wilson
3517,Steve Carter,2559,Physics114,Prof. Jones
6312,Zoey White,2958,Physics125,Prof. Wilson
5141,Derek Price,1474,Physics180,Prof. Wilson
3054,Gloria Miller,852,CS139,Prof. Wilson
2454,Caleb Mitchell,621,Math198,Prof. Jones
6890,Simone Garcia,4751,History182,Prof. Wilson
6902,Nancy White,210,English195,Prof. Wilson
6846,Rita Cruz,3611,History127,Prof. Jones
4434,Renee Evans,3805,English187,Prof. Wilson
5321,Mark Brown,2259,Physics149,Prof. Wilson
554,Omar Ortiz,1773,CS174,Prof. Jones
157,Elliot Reed,1451,English176,Prof. Jones
3142,Leon Gonzalez,3198,CS151,Prof. Wilson
5324,Justin Foster,2810,Physics183,Prof. Jones
1185,Xena Carter,2417,Math141,Prof. Jones
471,Peter Mitchell,4134,Physics176,Prof. Wilson
5690,Nate Henderson,746,History105,Prof. Jones
1961,Theo Myers,2831,Physics102,Prof. Jones
6607,Alice Ross,4961,Biology115,Prof. Jones
5688,Yara Thomas,1640,History145,Prof. Jones
1638,Philip Roberts,1518,Biology127,Prof. Wilson
6719,Isla Howard,2224,History175,Prof. Wilson
3621,Sam Price,1321,CS143,Prof. Wilson
3077,Wyatt Thomas,802,English172,Prof. Jones
1277,Bob Russell,3020,Biology185,Prof. Jones
6453,Nathan Kelly,965,CS141,Prof. Wilson
1793,Olga Young,1884,English145,Prof. Jones
2493,Kimberly Perez,2218,English108,Prof. Wilson
3556,Isla Wilson,2967,Physics156,Prof. Jones
6126,Wesley Flores,2840,English163,Prof. Jones
1140,Philip Williams,3976,History166,Prof. Wilson
4384,Sebastian Martin,1715,Biology163,Prof. Jones
3659,Ruby Martin,4929,Biology166,Prof. Jones
3307,Mark Wright,3024,Biology187,Prof. Jones
2347,Renee Ward,1695,Physics155,Prof. Wilson
4794,Vanessa Perry,279,English158,Prof. Jones
528,Helen Peterson,112,Physics161,Prof. Wilson
405,Uma Cooper,3829,Biology171,Prof. Jones
2600,Wendy Rodriguez,3761,Physics142,Prof. Wilson
4570,Philip Baker,2314,English114,Prof. Jones
1216,Sam Kelly,711,CS152,Prof. Jones
6789,Renee Morris,3072,Math197,Prof. Jones
3694,Helen Thomas,1368,Math194,Prof. Jones
742,Bianca Cruz,3417,History164,Prof. Wilson
5664,Uriel Reyes,1625,English163,Prof. Wilson
6128,Ian Davis,2502,Biology132,Prof. Jones
5829,Vince Robinson,688,Biology123,Prof. Wilson
5741,Isaac Smith,3942,CS105,Prof. Jones
4522,Yosef Martinez,2682,History107,Prof. Jones
5389,Penny Martinez,3815,English148,Prof. Jones
1803,Uriah White,478,English102,Prof. Jones
4016,Monica Price,140,Math169,Prof. Wilson
6939,Laura Harris,2420,Math196,Prof. Wilson
4526,Isaac Thomas,687,History194,Prof. Wilson
2152,Rose Henderson,3573,Physics122,Prof. Wilson
2780,Zoe Flores,172,English190,Prof. Jones
4843,Zack Roberts,447,CS113,Prof. Wilson
2410,Gina Price,2145,CS127,Prof. Jones
2345,Kimberly Rodriguez,610,Math117,Prof. Wilson
6343,Omar Martinez,2785,Physics177,Prof. Wilson
1551,Tracy Rodriguez,4120,Physics158,Prof. Wilson
977,Harry Brown,686,English176,Prof. Wilson
249,Ian Robinson,1997,Math120,Prof. Wilson
6552,Tara Carter,401,CS180,Prof. Wilson
1295,Nina Sanders,2546,CS115,Prof. Jones
4834,Wesley Rogers,4360,Math108,Prof. Wilson
3575,Caleb Baker,2188,Physics151,Prof. Jones
3057,Gina Harris,1277,Physics185,Prof. Wilson
4046,Grace Bailey,4600,History122,Prof. Jones
3409,Oscar Griffin,1497,History181,Prof. Wilson
4729,Quincy Kelly,3014,History150,Prof. Wilson
4158,Rachel Price,112,Physics161,Prof. Wilson
4127,Rachel Parker,159,Physics184,Prof. Wilson
2681,Ethan Roberts,4490,Math108,Prof. Jones
6198,Liam Bailey,4102,CS174,Prof. Wilson
6187,Penny Smith,1558,Biology141,Prof. Wilson
4537,Wesley Jones,4551,Biology119,Prof. Wilson
3934,Freddie Carter,1929,Biology114,Prof. Jones
6666,Adrian Turner,603,Physics124,Prof. Wilson
5892,Caleb Adams,2121,Biology174,Prof. Jones
334,Ursula Jenkins,478,English102,Prof. Jones
4712,Grace Myers,2053,English128,Prof. Wilson
2773,Sebastian Martin,1038,Biology140,Prof. Wilson
2996,Uriah Harris,4220,Math148,Prof. Jones
3088,Isaac Johnson,1628,CS101,Prof. Jones
937,Tim Anderson,4034,CS145,Prof. Jones
5175,Kieran Adams,3872,Physics198,Prof. Jones
4645,Kieran Peterson,1404,History148,Prof. Wilson
3642,Rachel Robinson,3925,Physics125,Prof. Jones
2759,Laura Morgan,3641,CS193,Prof. Jones
5883,Maddie Allen,2559,Physics114,Prof. Jones
5774,Harold Morris,1257,Physics191,Prof. Wilson
28,Elliot Martin,641,History116,Prof. Wilson
3096,Zane Torres,581,History115,Prof. Wilson
5271,Diana Nelson,686,English176,Prof. Wilson
1285,Uriel Jenkins,2954,History149,Prof. Wilson
5784,Valerie Smith,3137,Physics103,Prof. Jones
3854,Uriah Allen,3387,Math181,Prof. Wilson
2562,Jack Flores,3152,Math168,Prof. Jones
3300,Penny Martinez,735,Biology110,Prof. Jones
3212,Kieran Sullivan,3561,English134,Prof. Wilson
6248,Ian Walker,785,English155,Prof. Jones
578,Laura Anderson,429,Math147,Prof. Jones
3341,Elliot Kelly,898,CS106,Prof. Jones
1150,George Allen,520,Physics137,Prof. Wilson
5107,Steve Thompson,930,History186,Prof. Wilson
1582,Mark Rodriguez,2717,History168,Prof. Wilson
2239,Bella Rodriguez,4472,English155,Prof. Wilson
6257,Vera Taylor,2790,Physics156,Prof. Wilson
336,Bianca Griffin,1321,CS143,Prof. Wilson
4733,Bianca Anderson,1981,English144,Prof. Wilson
2525,Nina Anderson,920,Biology110,Prof. Wilson
2403,Irene Parker,2605,History167,Prof. Jones
1684,Emma Long,2496,CS149,Prof. Wilson
78,Sam Howard,2123,CS126,Prof. Wilson
5920,Yasmine Lee,4768,CS133,Prof. Jones
6291,Lukas Evans,415,CS184,Prof. Wilson
6477,Jackie Taylor,3534,History147,Prof. Wilson
4000,Zoe Allen,1863,Math153,Prof. Jones
2965,Irene Carter,3491,Physics169,Prof. Jones
4178,Alice Rogers,1477,Math134,Prof. Jones
4321,Katie Baker,2162,Biology124,Prof. Jones
3689,Dana Howard,3543,Biology175,Prof. Jones
102,Leon Barnes,1673,Math150,Prof. Jones
2636,Dave Morgan,3320,History175,Prof. Jones
3931,Isla Ortiz,412,CS141,Prof. Jones
5233,Quinn Nelson,1777,Math119,Prof. Wilson
5726,Lena Thompson,1885,Math151,Prof. Wilson
3045,Sophia Myers,2394,Physics138,Prof. Jones
1367,Nancy Coleman,3808,Math101,Prof. Wilson
3324,Paul Brown,3924,History138,Prof. Jones
1164,Yara Powell,1715,Biology163,Prof. Jones
726,Maddie Torres,559,Math168,Prof. Wilson
3496,Zelda Wilson,1863,Math153,Prof. Jones
1376,Ulysses Mitchell,1135,Math122,Prof. Wilson
4350,Cindy Parker,3637,CS152,Prof. Wilson
6196,Yosef Roberts,4619,History195,Prof. Wilson
3694,Helen Thomas,112,Physics161,Prof. Wilson
2589,Peter Davis,3716,Biology138,Prof. Jones
5532,Bella Morgan,1411,English181,Prof. Wilson
4965,Vince Howard,1440,CS114,Prof. Jones
35,Ivy Griffin,1321,CS143,Prof. Wilson
1942,Hazel Rodriguez,4858,English159,Prof. Wilson
3463,Dave Long,4807,English167,Prof. Jones
3531,Freddie Scott,1678,Biology121,Prof. Jones
882,Liam Garcia,618,Biology154,Prof. Jones
6607,Alice Ross,3365,CS149,Prof. Jones
677,Bella Cruz,2471,Biology195,Prof. Jones
105,Xander Foster,2207,CS178,Prof. Wilson
3588,Peter Long,926,Math191,Prof. Wilson
2083,Patrick Thompson,1268,Physics137,Prof. Jones
710,Bella Jenkins,4155,Biology151,Prof. Jones
6443,Maddie Morgan,2813,CS147,Prof. Jones
3114,Simone Garcia,1044,English111,Prof. Jones
6390,Zoe Robinson,3455,Math148,Prof. Wilson
4077,Xena Brown,4274,History181,Prof. Jones
3152,Lukas Jackson,1444,Biology130,Prof. Wilson
5836,Milo Peterson,331,Math171,Prof. Wilson
3821,Will Cook,158,History169,Prof. Jones
1212,Mark Evans,970,English147,Prof. Jones
1348,Xena Russell,4487,History178,Prof. Jones
1589,Wendy Gray,1364,History163,Prof. Wilson
4963,Laura Moore,2756,CS110,Prof. Jones
2479,Elena Roberts,1877,English141,Prof. Wilson
4631,Charlie Wilson,844,Physics113,Prof. Jones
781,Quinn Rodriguez,3705,Physics155,Prof. Jones
4224,Ursula Taylor,884,Physics144,Prof. Jones
5756,Vince Young,4558,Biology194,Prof. Wilson
711,Eve Scott,4582,CS173,Prof. Wilson
5304,Isaac Griffin,1980,Physics106,Prof. Wilson
2749,Penny Bell,1816,Biology180,Prof. Wilson
3686,Kimberly Coleman,1226,CS191,Prof. Jones
5818,Justin Clark,1641,Math163,Prof. Wilson
2633,Yvette Gray,3004,CS140,Prof. Jones
6603,Kieran Perry,2040,History114,Prof. Jones
6344,Sebastian White,2530,Biology191,Prof. Wilson
4926,Monica White,192,CS185,Prof. Jones
6108,Charlie Torres,3793,English168,Prof. Jones
5059,Caleb Rogers,2626,Physics191,Prof. Jones
4144,Cindy Myers,3450,English109,Prof. Wilson
2097,Xena Cook,236,Physics168,Prof. Jones
6759,Elena Griffin,2985,History179,Prof. Wilson
3907,Ethan Scott,1215,History102,Prof. Wilson
2910,Tina Howard,625,English186,Prof. Wilson
3887,Harold Anderson,1760,English143,Prof. Jones
2100,George Ward,3408,Biology172,Prof. Jones
4364,Milo Wright,2129,History149,Prof. Jones
5623,Hazel Bailey,476,CS197,Prof. Jones
132,Justin Thompson,4917,CS170,Prof. Jones
1863,Valerie Clark,1526,CS163,Prof. Wilson
4153,Milo Jones,2798,English177,Prof. Jones
5224,Katie Jones,2947,Physics164,Prof. Jones
640,Wyatt Reyes,1930,Math113,Prof. Jones
3937,Will Lewis,3684,English178,Prof. Jones
3290,Nancy Garcia,3434,English167,Prof. Wilson
5887,Nathan Green,1629,English162,Prof. Wilson
3785,Ulysses Kelly,278,Biology179,Prof. Jones
1577,Zoey Green,2166,English161,Prof. Wilson
3104,Harold Cooper,2602,CS145,Prof. Wilson
6433,Bianca Lee,2557,Physics128,Prof. Jones
752,Liam Henderson,2597,Physics189,Prof. Jones
6140,Frank Wright,1000,CS158,Prof. Jones
394,Sam Campbell,3040,Math123,Prof. Jones
2797,Mark Fisher,1217,Biology184,Prof. Jones
995,Tracy Taylor,2112,Biology163,Prof. Wilson
3811,Omar Cruz,2960,English159,Prof. Jones
5428,Frances Anderson,196,Physics184,Prof. Jones
1962,Jackie Mitchell,4465,CS171,Prof. Wilson
2607,Harry Jenkins,3140,Biology145,Prof. Jones
1339,Theo Williams,2417,Math141,Prof. Jones
4204,Ursula Anderson,3338,Physics189,Prof. Wilson
3439,Katie Cook,1411,English181,Prof. Wilson
176,Ruby Bailey,2974,English140,Prof. Jones
4355,Uma Mitchell,192,CS185,Prof. Jones
3088,Isaac Johnson,158,History169,Prof. Jones
5469,Ruby Gray,202,English126,Prof. Jones
2792,Dana Barnes,1497,History181,Prof. Wilson
3628,Nancy Parker,2844,CS148,Prof. Wilson
1273,Freddie Morgan,4446,Physics117,Prof. Wilson
2269,Nathan Scott,2179,English111,Prof. Wilson
5443,Ethan Reed,2945,Physics127,Prof. Jones
4820,Ethan Thompson,559,Math168,Prof. Wilson
4864,Karen Parker,1691,Biology155,Prof. Wilson
5595,Theo Wilson,2756,CS110,Prof. Jones
936,Ximena Cruz,566,Math139,Prof. Wilson
1632,Mark Scott,3249,History195,Prof. Jones
2356,Paul Lee,2188,Physics151,Prof. Jones
2126,Maddie Roberts,2923,History107,Prof. Wilson
4693,Ivy Johnson,1007,English101,Prof. Wilson
5414,Renee Cruz,618,Biology154,Prof. Jones
761,Uriah Carter,2195,CS107,Prof. Wilson
932,Simone Taylor,2514,English180,Prof. Wilson
3769,Gloria Flores,4706,English179,Prof. Jones
643,Quincy Reed,627,History158,Prof. Wilson
2459,Lena Long,2487,CS142,Prof. Jones
4828,Bryan Hall,1467,Biology177,Prof. Wilson
6288,Steve Garcia,1617,History130,Prof. Wilson
5252,Dave Powell,3152,Math168,Prof. Jones
2067,Nathan Jones,1628,CS101,Prof. Jones
5706,Yosef Carter,4444,Biology138,Prof. Wilson
6315,Tim Jackson,3848,CS155,Prof. Wilson
5410,Noah Smith,1267,History178,Prof. Wilson
6388,Bob Jenkins,3182,History153,Prof. Wilson
4055,Jackie Jones,3766,Math159,Prof. Wilson
1250,Zoe Ward,3797,Physics183,Prof. Wilson
1756,Penny Perez,2287,Math125,Prof. Wilson
1142,Sam Perry,2912,Math177,Prof. Wilson
4138,Quinn Ward,1644,Physics103,Prof. Wilson
3745,Dave Brown,4797,History193,Prof. Wilson
5308,Freddie Clark,1607,English125,Prof. Wilson
2531,Laura Cruz,2427,CS147,Prof. Wilson
3507,Isla Anderson,682,History122,Prof. Wilson
4571,Winston Rogers,503,Physics178,Prof. Wilson
5961,Tina Miller,297,History128,Prof. Wilson
6252,Yvonne Ross,2538,Biology131,Prof. Jones
2887,Clara Torres,4872,English166,Prof. Jones
1326,Harry Wright,3712,Physics140,Prof. Jones
3146,Caleb Turner,422,English171,Prof. Jones
2983,Ursula Barnes,1883,Physics145,Prof. Jones
3637,Tim Jenkins,1463,Biology112,Prof. Jones
3113,Liam Evans,688,Biology123,Prof. Wilson
4901,Yasmine Johnson,361,Physics149,Prof. Jones
5208,Uma Gonzalez,721,Biology170,Prof. Jones
4174,Omar Morgan,2147,CS123,Prof. Jones
2283,Victor Scott,3064,English192,Prof. Jones
3700,Xavier Parker,3996,Math190,Prof. Jones
3938,Bryan Allen,2383,History121,Prof. Jones
3838,Julia Perry,4491,Math174,Prof. Wilson
3988,Karen Reyes,4699,Math119,Prof. Jones
3759,Harold Bailey,628,Biology107,Prof. Jones
246,Grace Kelly,2530,Biology191,Prof. Wilson
1550,Wesley Perry,2719,English141,Prof. Jones
5827,Xena Russell,406,Biology192,Prof. Jones
4228,Vera Hughes,1151,Math166,Prof. Jones
3714,Helen Bailey,383,Math136,Prof. Jones
2281,Yara Harris,1209,Physics187,Prof. Jones
2555,Sophia Morris,1368,Math194,Prof. Jones
5164,Gina Morris,1523,English193,Prof. Jones
4001,Sam Jackson,926,Math191,Prof. Wilson
3479,Penny White,1209,Physics187,Prof. Jones
2377,Nate Scott,1291,Physics104,Prof. Jones
2742,Patrick Fisher,2112,Biology163,Prof. Wilson
3885,Isla Russell,2978,Physics110,Prof. Jones
1093,Mia Williams,321,English178,Prof. Wilson
5715,Gina Adams,1597,Biology160,Prof. Jones
5406,Ian Cook,1899,Math118,Prof. Jones
846,Kieran Reyes,1760,English143,Prof. Jones
3145,Bob Thompson,2103,Biology113,Prof. Wilson
3010,Ximena Jenkins,1115,Math115,Prof. Jones
4999,Elena Powell,159,Physics184,Prof. Wilson
172,Vince Robinson,3216,Math182,Prof. Jones
4477,Ulysses Cooper,1404,History148,Prof. Wilson
330,Sam Bell,450,English103,Prof. Jones
4998,Vera Martin,4514,Physics140,Prof. Wilson
4478,Mia Flores,4558,Biology194,Prof. Wilson
3181,Helen Williams,4485,History101,Prof. Jones
2082,Mark Harris,523,CS177,Prof. Wilson
3354,Olivia Martinez,3047,Math190,Prof. Wilson
5168,Derek Bailey,1773,CS174,Prof. Jones
629,Zane Lewis,4770,CS146,Prof. Wilson
2179,Omar Young,742,CS166,Prof. Jones
4960,Jack Miller,4319,English190,Prof. Wilson
4302,Vera Torres,1783,History126,Prof. Jones
1304,Felix Long,1855,Physics136,Prof. Jones
2686,Jasper Harris,1712,Biology173,Prof. Jones
677,Bella Cruz,2627,History120,Prof. Wilson
6689,Wyatt Walker,1715,Biology163,Prof. Jones
4694,Winston Griffin,1056,English125,Prof. Jones
324,Quinn Martinez,4581,Math154,Prof. Jones
4968,Lena Price,1474,Physics180,Prof. Wilson
1954,Renee Miller,3152,Math168,Prof. Jones
3090,Jackie Wilson,3589,CS165,Prof. Wilson
911,Mark Clark,4273,Physics196,Prof. Jones
5705,Olga Harris,1415,Math114,Prof. Wilson
5707,Xander Henderson,4916,Math116,Prof. Wilson
641,Justin Sanders,4042,English137,Prof. Jones
5146,Uriel Garcia,455,Physics160,Prof. Wilson
5167,Hazel Cook,173,CS156,Prof. Wilson
1156,Nate Jenkins,3460,CS140,Prof. Wilson
3448,Clara Miller,4591,CS127,Prof. Wilson
2272,Dave Reyes,1143,History139,Prof. Wilson
5834,Ethan Price,3815,English148,Prof. Jones
4408,Jack Griffin,4620,Physics124,Prof. Jones
3267,Uma Young,1217,Biology184,Prof. Jones
4952,Quincy Torres,4987,Physics115,Prof. Jones
2842,Emma Jenkins,2383,History121,Prof. Jones
5076,Monica Williams,1234,English164,Prof. Jones
1684,Emma Long,2884,History164,Prof. Jones
3479,Penny White,2147,CS123,Prof. Jones
1333,Liam Taylor,2603,History179,Prof. Jones
3968,Sebastian Wright,3025,History123,Prof. Wilson
1353,Omar Mitchell,2348,Biology101,Prof. Wilson
3320,Frances Harris,2168,Math162,Prof. Jones
2126,Maddie Roberts,1143,History139,Prof. Wilson
391,Dave Kelly,3978,Math165,Prof. Jones
1706,Yara Green,4625,English109,Prof. Jones
4861,Tim Gray,1641,Math163,Prof. Wilson
5946,Yasmine Clark,4670,Math183,Prof. Wilson
6922,Harry Williams,1773,CS174,Prof. Jones
1763,Dave Garcia,251,CS133,Prof. Wilson
4295,Xander Ward,1405,Physics119,Prof. Jones
4243,Oscar Hughes,2223,History138,Prof. Wilson
5710,Vera Williams,2265,CS105,Prof. Wilson
5807,Simone Bell,415,CS184,Prof. Wilson
3187,Olivia Hughes,3263,History196,Prof. Wilson
2498,Valerie Turner,1179,Physics178,Prof. Jones
4791,Hazel Long,4511,English124,Prof. Wilson
3962,Penny Gonzalez,3852,Math116,Prof. Jones
5837,Julia Miller,2819,Math175,Prof. Wilson
3900,Yosef King,682,History122,Prof. Wilson
6334,Simone Gonzalez,1370,English188,Prof. Jones
3739,Grace Ortiz,1663,Physics179,Prof. Wilson
3858,Dana Garcia,872,Biology122,Prof. Wilson
539,Harry Rogers,2053,English128,Prof. Wilson
1542,Monica Hughes,1155,CS124,Prof. Wilson
4634,Karen Brown,920,Biology110,Prof. Wilson
218,Yasmine Baker,4107,Physics172,Prof. Jones
5548,Theo Gonzalez,1128,History199,Prof. Wilson
2503,Wendy Green,1907,CS177,Prof. Jones
1232,Tracy Williams,401,CS180,Prof. Wilson
3188,Dave Turner,307,CS190,Prof. Wilson
3295,Mia Barnes,2416,Physics187,Prof. Wilson
629,Zane Lewis,3020,Biology185,Prof. Jones
3812,Xena Campbell,2265,CS105,Prof. Wilson
1983,Nina Campbell,1215,History102,Prof. Wilson
2031,Penny Reed,972,English173,Prof. Wilson
4142,Carol Griffin,2971,Biology125,Prof. Wilson
3196,Isaac King,1467,Biology177,Prof. Wilson
5543,Lena Reyes,1810,Math124,Prof. Jones
1911,Bob Peterson,3618,Biology152,Prof. Wilson
5163,Xavier Lee,3928,CS123,Prof. Wilson
804,Sebastian White,1470,Math193,Prof. Jones
6802,Bella Jenkins,1148,History172,Prof. Jones
3998,Gareth Baker,2954,History149,Prof. Wilson
3426,Aaron Allen,1375,English105,Prof. Jones
4844,Sophia Nelson,1467,Biology177,Prof. Wilson
2551,Frank Thompson,801,Math178,Prof. Wilson
771,Laura Young,173,CS156,Prof. Wilson
6491,Laura Robinson,397,English185,Prof. Jones
6966,Felix Turner,4798,Physics157,Prof. Jones
6265,Bryan Howard,3710,Biology158,Prof. Jones
6252,Yvonne Ross,1860,Biology188,Prof. Wilson
549,Wendy Mitchell,4463,Physics115,Prof. Wilson
3048,Irene Price,2036,History171,Prof. Wilson
4112,Yvonne Carter,3712,Physics140,Prof. Jones
4974,Simone Griffin,2663,Biology195,Prof. Wilson
5744,Theo Roberts,2080,English138,Prof. Jones
5870,Jack Morgan,670,Math174,Prof. Jones
4769,Julia Clark,1627,English105,Prof. Wilson
3909,Paul Wright,2538,Biology131,Prof. Jones
6847,Yvonne Martinez,627,History158,Prof. Wilson
6771,Maddie Nelson,3887,Physics117,Prof. Jones
2021,Frances Kelly,2121,Biology174,Prof. Jones
6725,Zelda Taylor,3814,Physics130,Prof. Wilson
4408,Jack Griffin,3519,Physics118,Prof. Wilson
3350,Quinn Coleman,872,Biology122,Prof. Wilson
5104,Wendy King,2798,English177,Prof. Jones
42,Olivia Reyes,1809,Biology151,Prof. Wilson
6260,Clara Gray,152,Biology139,Prof. Jones
5172,Tracy Bailey,3110,Math107,Prof. Wilson
1719,Mia Torres,1178,Biology123,Prof. Jones
125,Gina Torres,4490,Math108,Prof. Jones
1479,Derek Coleman,2940,English131,Prof. Wilson
1826,Renee Wilson,2517,CS196,Prof. Jones
4762,Eve Williams,2348,Biology101,Prof. Wilson
4726,Yvette Robinson,3024,Biology187,Prof. Jones
3032,Laura Reed,1289,Math154,Prof. Wilson
1172,Tina Taylor,1326,CS108,Prof. Wilson
5698,Zoe Miller,668,English189,Prof. Wilson
3278,Wesley Howard,3942,CS105,Prof. Jones
198,Gina Myers,4490,Math108,Prof. Jones
4874,Tim Adams,578,CS157,Prof. Jones
4491,Frances Williams,553,History152,Prof. Jones
2248,Gloria Scott,721,Biology170,Prof. Jones
1464,Felix Wilson,3587,Biology157,Prof. Wilson
1584,Xander Anderson,1641,Math163,Prof. Wilson
1841,Hazel Young,307,CS190,Prof. Wilson
1243,Tracy Williams,2487,CS142,Prof. Jones
2050,Bella Fisher,634,CS162,Prof. Wilson
6150,Sam Turner,2627,History120,Prof. Wilson
4059,Kyle Moore,1397,Math155,Prof. Wilson
1348,Xena Russell,4975,CS161,Prof. Wilson
1316,Gareth Jenkins,4245,Math186,Prof. Jones
5002,Quinn Sullivan,4294,History139,Prof. Jones
3747,Hazel Moore,2230,English194,Prof. Jones
6184,Xander Morgan,723,Math131,Prof. Jones
3294,Elliot Myers,3906,Physics174,Prof. Jones
1173,Gina Jackson,628,Biology107,Prof. Jones
1219,Simone Jones,1583,Physics131,Prof. Jones
3773,Harold Wilson,1523,English193,Prof. Jones
6181,Winston Kelly,3289,CS194,Prof. Jones
642,Tim Jackson,1870,CS117,Prof. Jones
1450,Bryan Jackson,4333,Physics182,Prof. Jones
1900,Wyatt Nelson,718,Math170,Prof. Wilson
3054,Gloria Miller,641,History116,Prof. Wilson
4035,Zoey Kelly,4273,Physics196,Prof. Jones
6082,Diana Reed,4870,Math141,Prof. Wilson
6120,Uriah Perez,372,Math137,Prof. Wilson
4006,Derek Thomas,1470,Math193,Prof. Jones
2992,Sophia Davis,2094,Biology181,Prof. Wilson
5330,Vince Bailey,2162,Biology124,Prof. Jones
1428,Gina Torres,1549,History198,Prof. Wilson
2064,Olivia Taylor,1804,Biology199,Prof. Wilson
6390,Zoe Robinson,3741,English181,Prof. Jones
3287,Zack Myers,3460,CS140,Prof. Wilson
5763,Tara Lewis,960,CS117,Prof. Wilson
4301,Uriel Martin,1907,CS177,Prof. Jones
1569,Frances Rogers,1855,Physics136,Prof. Jones
