StudentID,StudentName,CourseID,CourseName,Instructor
811,Eve Russell,2462,Math131,Prof. Gray
4070,Tara Bell,1239,Math168,Prof. Green
6072,Harry Evans,3079,Math188,Prof. White
2093,Derek Kelly,2878,Math190,Prof. Green
997,Bella Powell,302,Math148,Prof. Johnson
2067,Nathan Jones,670,Math174,Prof. Jones
2178,Rita Flores,266,Math112,Prof. Davis
1551,Tracy Rodriguez,4297,Math117,Prof. Miller
5546,Ian King,398,Math196,Prof. Miller
5818,Justin Clark,1641,Math163,Prof. Wilson
3137,Aaron Sanders,4437,Math174,Prof. Green
2799,Bella Williams,102,Math107,Prof. Smith
155,Jack Young,764,Math178,Prof. Smith
120,Bob Anderson,1817,Math150,Prof. Gray
6390,Zoe Robinson,3521,Math161,Prof. Johnson
2307,Mia Gray,2976,Math198,Prof. Taylor
6775,Isaac Hall,3028,Math135,Prof. Williams
4320,Hazel Rodriguez,207,Math166,Prof. Smith
369,Jack Howard,1259,Math191,Prof. Taylor
3656,Gareth Taylor,1084,Math145,Prof. White
1385,Derek Parker,3200,Math107,Prof. Johnson
742,Bianca Cruz,4156,Math103,Prof. Davis
5286,Milo Gray,3459,Math191,Prof. Miller
6496,Ian Morgan,515,Math148,Prof. Brown
1830,Wendy Cruz,3119,Math172,Prof. Taylor
4581,Oscar Jenkins,3005,Math165,Prof. Williams
4119,Justin Flores,3847,Math132,Prof. Davis
1880,Rachel Gonzalez,1293,Math176,Prof. Jones
4352,Tina Parker,3010,Math135,Prof. Miller
4104,Ethan Coleman,4983,Math121,Prof. Green
1990,Ursula Jenkins,3273,Math119,Prof. White
5846,Yvette Reed,2419,Math171,Prof. Jones
3005,Rachel Fisher,3384,Math183,Prof. Smith
837,Ian Parker,396,Math155,Prof. Davis
6626,Carol Evans,2431,Math137,Prof. Smith
6436,Wyatt Jenkins,2372,Math132,Prof. White
5649,Harold Long,3465,Math106,Prof. Gray
5623,Hazel Bailey,3865,Math111,Prof. Gray
6688,Nancy Martin,3453,Math136,Prof. Davis
2068,Elena Coleman,544,Math154,Prof. Johnson
713,Quincy Torres,4389,Math104,Prof. Davis
633,Penny Thomas,2709,Math180,Prof. Williams
2803,Maddie Ross,3377,Math194,Prof. Green
6668,Isla Howard,4417,Math147,Prof. Smith
5663,Ulysses Moore,4395,Math182,Prof. Davis
778,Valerie Rogers,3671,Math128,Prof. White
5229,Noah Walker,3515,Math103,Prof. Johnson
4016,Monica Price,140,Math169,Prof. Wilson
6486,Ivy Cook,153,Math114,Prof. Smith
3720,Oscar Lewis,3169,Math184,Prof. Brown
5438,Liam Campbell,1293,Math176,Prof. Jones
1936,Julia Lee,1457,Math198,Prof. Miller
4676,Clara Evans,2613,Math169,Prof. Brown
1353,Omar Mitchell,1012,Math172,Prof. Wilson
4711,Will Reed,1432,Math129,Prof. Taylor
4830,Yvette Bailey,2577,Math151,Prof. White
6733,Noah Evans,2869,Math117,Prof. Gray
1466,Winston Moore,3327,Math157,Prof. Brown
1921,Rachel Young,2185,Math167,Prof. Taylor
689,Sebastian Hall,3474,Math197,Prof. White
1083,Fiona Martinez,4271,Math154,Prof. White
3684,Sophia Davis,1303,Math198,Prof. Brown
6268,Freddie Russell,4556,Math184,Prof. Wilson
6994,Leon Allen,267,Math118,Prof. Miller
5822,Harry Smith,2197,Math149,Prof. Davis
2382,Tina Ward,610,Math117,Prof. Wilson
6311,Caleb Sullivan,780,Math112,Prof. Williams
4564,Steve Jenkins,1537,Math179,Prof. Taylor
3823,Diana Jenkins,1515,Math130,Prof. Green
5729,Paul Ortiz,566,Math139,Prof. Wilson
1503,Patrick Allen,285,Math106,Prof. Johnson
369,Jack Howard,4370,Math116,Prof. Green
5193,Winston Lee,2203,Math110,Prof. Taylor
5443,Ethan Reed,295,Math142,Prof. Miller
5016,Mark Barnes,3890,Math139,Prof. Smith
3768,Ethan Foster,3635,Math159,Prof. Smith
115,Quincy Clark,789,Math135,Prof. Wilson
3589,Ximena Scott,3500,Math102,Prof. Davis
1605,Karen Garcia,3110,Math107,Prof. Wilson
5953,Justin Davis,4677,Math113,Prof. Johnson
4392,Xavier Ward,979,Math162,Prof. Smith
3413,Yvonne Robinson,382,Math144,Prof. Green
1700,Ophelia Gray,4082,Math150,Prof. Williams
4881,Kimberly Allen,284,Math156,Prof. Davis
2208,Carol Moore,372,Math137,Prof. Wilson
6401,Omar White,796,Math125,Prof. Johnson
4803,Quinn Lee,1471,Math140,Prof. Williams
324,Quinn Martinez,4581,Math154,Prof. Jones
4437,Bella Hall,400,Math141,Prof. Johnson
1202,Tara Rogers,2944,Math182,Prof. Miller
1055,Nina Mitchell,2197,Math149,Prof. Davis
1165,Milo Martinez,1409,Math163,Prof. Miller
3191,Dana Morgan,3073,Math129,Prof. Miller
1467,Leon White,2561,Math150,Prof. Taylor
4550,Adrian Bell,3760,Math130,Prof. White
5317,Fiona Campbell,2235,Math194,Prof. Gray
5726,Lena Thompson,1885,Math151,Prof. Wilson
1460,Charlie Sanders,891,Math196,Prof. Brown
892,Isaac Long,773,Math169,Prof. Gray
5529,Milo Lewis,1863,Math153,Prof. Jones
2135,Karen Smith,446,Math112,Prof. Johnson
209,Julia Turner,133,Math181,Prof. Brown
604,Hazel Rodriguez,2525,Math179,Prof. Williams
4070,Tara Bell,853,Math166,Prof. Davis
4623,Dave Taylor,3950,Math186,Prof. Miller
2673,Tracy Carter,1882,Math182,Prof. Brown
3201,Vanessa Ortiz,3098,Math195,Prof. Green
2177,Wyatt Roberts,527,Math111,Prof. Miller
4683,Cindy Adams,3058,Math101,Prof. Miller
2562,Jack Flores,3152,Math168,Prof. Jones
2034,Patrick Walker,4456,Math137,Prof. Davis
5662,Zane King,3221,Math131,Prof. Davis
3956,Gareth Russell,3824,Math129,Prof. Smith
1316,Gareth Jenkins,4245,Math186,Prof. Jones
6984,Laura Evans,3582,Math131,Prof. Taylor
5989,Nathan Price,3216,Math182,Prof. Jones
2130,Gloria Reyes,3246,Math143,Prof. Wilson
3361,Jasper Perez,4243,Math108,Prof. Taylor
2414,Mark Gonzalez,383,Math136,Prof. Jones
4654,Zelda Barnes,4411,Math111,Prof. Davis
1246,Elena Perry,3058,Math101,Prof. Miller
5325,Harry Reed,4531,Math185,Prof. Wilson
2363,Xena Jackson,2138,Math149,Prof. Gray
6804,Zane Griffin,651,Math104,Prof. Miller
1550,Wesley Perry,1360,Math152,Prof. Williams
6824,Vanessa Harris,200,Math125,Prof. Smith
5994,Ruby Johnson,2157,Math105,Prof. Williams
880,Nathan Green,4501,Math110,Prof. Gray
5221,Xavier Moore,883,Math140,Prof. Miller
5621,Sam Brown,496,Math194,Prof. Wilson
281,Harold Morgan,2287,Math125,Prof. Wilson
4561,Gina Thompson,859,Math103,Prof. White
3364,Rose Wright,4040,Math151,Prof. Jones
1919,Xena Robinson,315,Math196,Prof. Taylor
5172,Tracy Bailey,2681,Math184,Prof. Williams
1128,Rose Ortiz,429,Math147,Prof. Jones
906,Uma Ward,2869,Math117,Prof. Gray
6832,Uriel Fisher,677,Math149,Prof. Jones
3130,Bella Walker,853,Math166,Prof. Davis
6655,Hazel Nelson,1674,Math104,Prof. Smith
1454,Tracy Campbell,153,Math114,Prof. Smith
391,Dave Kelly,3978,Math165,Prof. Jones
4897,Rita Robinson,3578,Math117,Prof. Davis
1389,Frank Ross,633,Math103,Prof. Brown
6767,Winston Griffin,4910,Math172,Prof. Miller
3477,Rita Taylor,670,Math174,Prof. Jones
627,Steve Parker,3840,Math132,Prof. Jones
4336,Helen Garcia,3378,Math164,Prof. Smith
1883,Liam Ross,1943,Math115,Prof. Wilson
281,Harold Morgan,2018,Math195,Prof. Davis
2490,Simone Coleman,745,Math198,Prof. Wilson
6708,Winston Rogers,1239,Math168,Prof. Green
5334,Laura Parker,2787,Math149,Prof. Green
3496,Zelda Wilson,1863,Math153,Prof. Jones
3700,Xavier Parker,3996,Math190,Prof. Jones
6771,Maddie Nelson,3998,Math145,Prof. Brown
5884,Diana Gonzalez,4794,Math183,Prof. Green
1483,Jackie Gonzalez,4813,Math117,Prof. Jones
6259,Uriah Mitchell,1735,Math198,Prof. Gray
3976,Emma Reed,3789,Math192,Prof. Williams
287,Frank Fisher,4990,Math162,Prof. Green
6642,Harold Jenkins,3135,Math167,Prof. Smith
2539,Bryan Cruz,4125,Math196,Prof. Johnson
2062,Carol Davis,1673,Math150,Prof. Jones
2967,Ursula Ward,2029,Math117,Prof. Williams
4191,Ophelia Thomas,1940,Math108,Prof. Johnson
4846,Vince Sullivan,1158,Math124,Prof. Davis
1423,Gareth Rodriguez,796,Math125,Prof. Johnson
6298,Isaac Young,2015,Math154,Prof. Miller
6216,Uriel Myers,773,Math169,Prof. Gray
1398,Charlie Gray,1350,Math199,Prof. Williams
2373,Tim Robinson,1930,Math113,Prof. Jones
3705,Tracy Myers,1432,Math129,Prof. Taylor
6676,Julia Garcia,4832,Math164,Prof. Green
2455,Vanessa Sullivan,1498,Math134,Prof. Green
6817,Sebastian Anderson,2837,Math173,Prof. Miller
4912,Nancy Williams,2055,Math171,Prof. Smith
934,Theo Sullivan,3540,Math123,Prof. Green
959,Simone Sanders,2215,Math198,Prof. Williams
3451,Gloria Morgan,1258,Math102,Prof. Gray
3734,Dave Russell,4357,Math175,Prof. Johnson
2813,Olga Thomas,545,Math173,Prof. Gray
3949,Harold Ward,2956,Math115,Prof. Miller
444,Rita Perry,4261,Math157,Prof. Gray
6758,Isla Jackson,935,Math172,Prof. Gray
144,Uriah Martinez,4356,Math169,Prof. Jones
3643,Gareth Campbell,1616,Math193,Prof. Williams
5707,Xander Henderson,4916,Math116,Prof. Wilson
4041,Theo Jones,2075,Math154,Prof. Williams
575,Simone Lewis,780,Math112,Prof. Williams
881,Yvette Coleman,3403,Math120,Prof. Smith
1954,Renee Miller,3152,Math168,Prof. Jones
4638,Freddie Nelson,3078,Math199,Prof. Smith
5724,Jasper Barnes,874,Math143,Prof. Johnson
1056,Rita Turner,1094,Math149,Prof. Johnson
1979,Yvette Miller,267,Math118,Prof. Miller
4778,Uma Lewis,3292,Math143,Prof. Brown
6836,Quinn Ortiz,3826,Math192,Prof. Davis
6529,Katie Bailey,3574,Math189,Prof. Brown
1345,Frances Jackson,861,Math195,Prof. Taylor
1296,Dana Lee,1094,Math149,Prof. Johnson
3128,Xavier Jackson,1432,Math129,Prof. Taylor
3611,Bella Torres,3052,Math163,Prof. White
927,Tara Peterson,809,Math106,Prof. Taylor
477,Dana Thompson,2181,Math123,Prof. Miller
3647,Uriel Taylor,3745,Math130,Prof. Miller
5045,Renee Ward,4727,Math177,Prof. Green
5933,Simone Bell,1137,Math115,Prof. Gray
6630,Emma Kelly,3259,Math145,Prof. Gray
6451,Oscar Perry,2426,Math192,Prof. Green
5776,Jasper Morgan,1024,Math155,Prof. Jones
84,Alice Flores,2969,Math126,Prof. Green
4001,Sam Jackson,926,Math191,Prof. Wilson
4408,Jack Griffin,1577,Math161,Prof. Brown
4651,Peter Myers,2585,Math157,Prof. White
3094,Carol Garcia,2823,Math180,Prof. Green
1481,Yasmine Price,1013,Math120,Prof. Brown
3588,Peter Long,926,Math191,Prof. Wilson
685,Dana Reyes,4493,Math197,Prof. Smith
238,Sophia Garcia,2318,Math108,Prof. Davis
3392,Ophelia King,2997,Math136,Prof. Johnson
213,Wesley Walker,882,Math108,Prof. Gray
4884,Mark Taylor,2437,Math183,Prof. Davis
6413,Vince Ross,983,Math191,Prof. Gray
6946,Tim Flores,3704,Math199,Prof. Green
2767,Karen Ross,3968,Math136,Prof. Williams
5410,Noah Smith,2361,Math128,Prof. Green
936,Ximena Cruz,566,Math139,Prof. Wilson
3338,Uma Perez,1355,Math157,Prof. Taylor
5490,Bella Russell,331,Math171,Prof. Wilson
5406,Ian Cook,1899,Math118,Prof. Jones
5529,Milo Lewis,975,Math196,Prof. Smith
2483,Harold Robinson,1512,Math175,Prof. Miller
1839,Uma Myers,1810,Math124,Prof. Jones
6911,Nathan Campbell,3164,Math143,Prof. Williams
5281,Justin Foster,910,Math101,Prof. Johnson
4130,Paul Griffin,697,Math170,Prof. Jones
5904,Alice Wilson,3432,Math185,Prof. Williams
560,Clara Morris,1323,Math160,Prof. Miller
3501,Hank Torres,123,Math117,Prof. White
1559,Rachel Cook,2800,Math166,Prof. Williams
2608,Philip Bailey,123,Math117,Prof. White
5578,Rose Williams,1457,Math198,Prof. Miller
3017,Quincy Reyes,1847,Math169,Prof. Green
1007,Leon Moore,2695,Math157,Prof. Davis
1722,Emma Ward,1502,Math183,Prof. Gray
1502,Yvette Powell,3769,Math116,Prof. Brown
3839,Emma Jackson,3459,Math191,Prof. Miller
1479,Derek Coleman,4822,Math159,Prof. White
618,Jackie Williams,1053,Math187,Prof. Jones
5318,Quincy Henderson,4741,Math152,Prof. Brown
1134,Tara Russell,4733,Math124,Prof. White
549,Wendy Mitchell,3808,Math101,Prof. Wilson
3209,Lukas Brown,3142,Math168,Prof. Williams
614,Tina Evans,2662,Math159,Prof. Davis
1361,Paul Lewis,2848,Math117,Prof. Johnson
4334,Kyle Morgan,2023,Math142,Prof. Williams
5070,Clara Cooper,2185,Math167,Prof. Taylor
5536,Dennis Harris,543,Math195,Prof. Smith
5105,Steve Martin,3671,Math128,Prof. White
3698,Clara Kelly,3649,Math195,Prof. Brown
3296,Monica Parker,3546,Math127,Prof. Taylor
437,Vince King,883,Math140,Prof. Miller
832,Cindy Myers,1303,Math198,Prof. Brown
6375,Tracy Wright,1082,Math129,Prof. Gray
5652,Victor Clark,2956,Math115,Prof. Miller
1967,Bob Sullivan,1866,Math121,Prof. Miller
3897,Sebastian Harris,1471,Math140,Prof. Williams
374,Renee Taylor,2406,Math146,Prof. Smith
5937,Hazel Howard,4038,Math133,Prof. Smith
3527,Bella Parker,2438,Math187,Prof. Smith
3212,Kieran Sullivan,2895,Math139,Prof. Davis
5309,Wyatt Scott,424,Math143,Prof. Davis
2535,Dave Russell,3149,Math172,Prof. Jones
2203,Yara Thompson,1582,Math176,Prof. Taylor
2769,Jasper Thomas,1828,Math196,Prof. Gray
66,Olga Carter,3086,Math117,Prof. Green
929,Jackie Hughes,1817,Math150,Prof. Gray
4652,Helen Henderson,4404,Math121,Prof. Wilson
4884,Mark Taylor,3989,Math155,Prof. Brown
3458,Uma Green,1289,Math154,Prof. Wilson
2923,Bob Campbell,2782,Math107,Prof. Miller
2129,Jackie Lewis,2529,Math186,Prof. Smith
6510,Yosef Torres,4948,Math164,Prof. Taylor
1578,Elliot Clark,4305,Math138,Prof. Johnson
3811,Omar Cruz,3189,Math160,Prof. Brown
688,Paul Smith,2138,Math149,Prof. Gray
4373,Cindy Allen,2197,Math149,Prof. Davis
1526,Rose Perry,3003,Math112,Prof. Wilson
6045,Leon Scott,3743,Math180,Prof. Wilson
4445,Carol Foster,3646,Math113,Prof. Wilson
5166,Leon Coleman,945,Math107,Prof. Taylor
3171,Quinn Rodriguez,545,Math173,Prof. Gray
1760,Dave Nelson,2467,Math121,Prof. Williams
3754,Dana Davis,530,Math158,Prof. White
2049,Helen Flores,4198,Math165,Prof. Green
2682,George Garcia,1998,Math136,Prof. Miller
2648,Katie Powell,3546,Math127,Prof. Taylor
2238,Dennis Perez,267,Math118,Prof. Miller
3304,Ximena Perez,3933,Math188,Prof. Smith
1695,Uriah Nelson,644,Math106,Prof. Davis
2676,Wesley Green,1903,Math148,Prof. White
1848,Nathan Mitchell,2662,Math159,Prof. Davis
955,Zane Miller,1372,Math158,Prof. Smith
1211,Milo Scott,2636,Math163,Prof. Williams
672,Yasmine Cruz,527,Math111,Prof. Miller
3726,Uma Cruz,1940,Math108,Prof. Johnson
4904,Alice Evans,809,Math106,Prof. Taylor
5049,Zack Mitchell,1814,Math132,Prof. Brown
1216,Sam Kelly,475,Math145,Prof. Johnson
6999,Sophia Coleman,702,Math167,Prof. Davis
3766,Ximena Coleman,3139,Math125,Prof. White
4815,Wesley White,2361,Math128,Prof. Green
60,Winston Reyes,2726,Math192,Prof. Taylor
538,Dennis Hughes,2900,Math133,Prof. Gray
6149,Yvonne Garcia,3735,Math147,Prof. Brown
3214,Katie Russell,1828,Math196,Prof. Gray
6,Yosef Rodriguez,3157,Math113,Prof. Smith
1854,Xander Peterson,1582,Math176,Prof. Taylor
3792,Tim Cook,3711,Math120,Prof. Taylor
3737,Vanessa Allen,3590,Math170,Prof. Gray
4677,Aaron Long,1082,Math129,Prof. Gray
1102,Grace Griffin,1847,Math169,Prof. Green
2266,Milo Peterson,3831,Math168,Prof. Johnson
5648,Bella Jenkins,1355,Math157,Prof. Taylor
3347,Quincy Turner,505,Math111,Prof. Taylor
4871,Maddie Johnson,285,Math106,Prof. Johnson
2840,Helen Hughes,3438,Math114,Prof. Johnson
4958,Valerie Clark,4170,Math172,Prof. White
2709,Tina King,4692,Math151,Prof. Taylor
2410,Gina Price,4899,Math195,Prof. White
5696,Bryan Evans,1931,Math118,Prof. Brown
4896,Bob Williams,3968,Math136,Prof. Williams
2035,Noah Williams,433,Math163,Prof. Brown
2688,Emma Roberts,4372,Math182,Prof. Green
89,Winston Smith,801,Math178,Prof. Wilson
5398,Oscar Moore,4962,Math150,Prof. Miller
5569,Jasper Morgan,1899,Math118,Prof. Jones
1614,Rose Jones,4843,Math164,Prof. Williams
3505,Frances Gray,3131,Math187,Prof. Johnson
2509,Noah Young,518,Math102,Prof. Smith
6656,Irene Nelson,2023,Math142,Prof. Williams
2575,Tina Ortiz,1756,Math188,Prof. Wilson
6129,Mark Garcia,4210,Math142,Prof. Brown
4228,Vera Hughes,1151,Math166,Prof. Jones
3882,Freddie Bailey,303,Math155,Prof. Johnson
3375,Will Jenkins,396,Math155,Prof. Davis
2074,Fiona Powell,992,Math129,Prof. Davis
6154,Theo Miller,2867,Math107,Prof. Green
1753,Will Wilson,1454,Math198,Prof. Green
6234,Vera Coleman,3362,Math150,Prof. Johnson
1368,Mia Jackson,701,Math131,Prof. Green
1894,Philip Williams,3130,Math173,Prof. Jones
699,Alice Hall,2217,Math182,Prof. Gray
2868,Zack Morgan,4992,Math181,Prof. Davis
2969,Yvonne Martinez,3979,Math150,Prof. White
82,Wesley Torres,527,Math111,Prof. Miller
6478,Omar Gonzalez,3808,Math101,Prof. Wilson
3354,Olivia Martinez,3047,Math190,Prof. Wilson
5760,Xander Russell,2738,Math189,Prof. Miller
5859,Isla Anderson,2549,Math161,Prof. Taylor
2828,Dennis Wright,3432,Math185,Prof. Williams
6205,Yvonne Smith,1634,Math149,Prof. Williams
6282,Ursula Ross,3998,Math145,Prof. Brown
6425,Leon Howard,3677,Math189,Prof. Smith
5248,Hank Kelly,3127,Math162,Prof. Brown
3219,Justin Reed,4482,Math147,Prof. Miller
4055,Jackie Jones,3766,Math159,Prof. Wilson
5416,Mark Kelly,3282,Math133,Prof. Davis
1344,Winston Foster,2564,Math105,Prof. Miller
3594,Laura Bailey,685,Math121,Prof. Smith
496,Dana Lewis,2293,Math144,Prof. Brown
6806,Lena Hughes,677,Math149,Prof. Jones
6463,Philip Reyes,2018,Math195,Prof. Davis
1534,Zoey Martin,4966,Math118,Prof. Green
6027,Yara Cooper,3963,Math113,Prof. Taylor
4577,Frances Young,3167,Math159,Prof. Green
524,Victor Kelly,4791,Math161,Prof. Smith
6971,Eve Cruz,809,Math106,Prof. Taylor
2685,Eve Moore,2912,Math177,Prof. Wilson
1328,Maddie Fisher,4860,Math156,Prof. Wilson
1935,Gareth Green,1582,Math176,Prof. Taylor
1649,Gina Flores,1343,Math159,Prof. Brown
1101,Caleb Hughes,4182,Math133,Prof. Taylor
5946,Yasmine Clark,2361,Math128,Prof. Green
2341,Olivia Robinson,2879,Math162,Prof. White
4796,Ivy Ortiz,1948,Math176,Prof. Brown
4499,Gloria Parker,799,Math150,Prof. Brown
1938,Bella Davis,2273,Math139,Prof. Miller
6980,Penny Foster,3436,Math166,Prof. Wilson
3722,Uriah Reed,3426,Math170,Prof. Johnson
6901,Vera Cook,4632,Math169,Prof. Smith
1367,Nancy Coleman,3808,Math101,Prof. Wilson
6872,Tara Scott,224,Math119,Prof. Johnson
4540,Nancy Parker,2782,Math107,Prof. Miller
5510,Patrick White,3468,Math113,Prof. Miller
4547,Aaron Jackson,1908,Math141,Prof. Gray
1148,Nina Jackson,3703,Math153,Prof. Gray
3096,Zane Torres,1343,Math159,Prof. Brown
5137,Nancy Gray,3578,Math117,Prof. Davis
2325,Tim Cooper,1900,Math123,Prof. Williams
125,Gina Torres,4490,Math108,Prof. Jones
2666,Renee Rodriguez,218,Math197,Prof. Williams
1686,Uma Anderson,2267,Math153,Prof. Brown
3727,Noah Ward,3189,Math160,Prof. Brown
4820,Ethan Thompson,559,Math168,Prof. Wilson
3359,Harry Gray,1666,Math162,Prof. Williams
481,Tracy Harris,1484,Math194,Prof. White
6451,Oscar Perry,326,Math138,Prof. Smith
5721,Bryan Taylor,2203,Math110,Prof. Taylor
1692,Derek Cooper,123,Math117,Prof. White
1169,Lukas Gonzalez,799,Math150,Prof. Brown
2546,George Johnson,983,Math191,Prof. Gray
947,Olga Moore,446,Math112,Prof. Johnson
4507,Emma Barnes,3005,Math165,Prof. Williams
1300,Leon Lee,773,Math169,Prof. Gray
6201,Quinn Robinson,3582,Math131,Prof. Taylor
6533,Adrian Griffin,1485,Math180,Prof. Smith
3972,Tara Allen,3555,Math151,Prof. Williams
1747,Aaron White,2398,Math190,Prof. Miller
2280,Frances Flores,2268,Math145,Prof. Williams
3287,Zack Myers,2433,Math130,Prof. Johnson
4583,Rita Barnes,2997,Math136,Prof. Johnson
6436,Wyatt Jenkins,431,Math126,Prof. Gray
3759,Harold Bailey,1040,Math189,Prof. Williams
2702,Bianca Jenkins,3703,Math153,Prof. Gray
1399,Charlie Davis,2273,Math139,Prof. Miller
349,Uriel Walker,2203,Math110,Prof. Taylor
4737,Carol Myers,4806,Math198,Prof. Davis
3678,Clara Russell,1368,Math194,Prof. Jones
4945,George Hughes,3387,Math181,Prof. Wilson
3584,Hazel Brown,170,Math162,Prof. Johnson
1186,Bianca Thompson,4422,Math183,Prof. Williams
5539,Quinn Young,1390,Math134,Prof. Wilson
4673,Bryan Lee,3453,Math136,Prof. Davis
4006,Derek Thomas,1470,Math193,Prof. Jones
804,Sebastian White,1462,Math188,Prof. Williams
6966,Felix Turner,1352,Math157,Prof. Jones
3679,Renee Davis,3082,Math101,Prof. Taylor
6222,Eve Davis,935,Math172,Prof. Gray
551,Jackie Young,2743,Math110,Prof. Davis
5129,Yara Williams,1812,Math153,Prof. White
3357,Clara Martin,2881,Math125,Prof. Williams
5891,Rachel Gray,3028,Math135,Prof. Williams
1081,Leon Torres,1935,Math192,Prof. Miller
1229,Paul Smith,3998,Math145,Prof. Brown
6233,Adrian Bell,3851,Math157,Prof. Smith
1016,Milo Ortiz,1735,Math198,Prof. Gray
1793,Olga Young,4930,Math155,Prof. White
4049,Yara Gonzalez,2340,Math184,Prof. Smith
5750,Yvonne Jenkins,4440,Math133,Prof. Brown
3592,Felix Reyes,2547,Math180,Prof. Davis
3764,Harold Lewis,3545,Math133,Prof. White
2745,Kyle Taylor,1630,Math188,Prof. Miller
699,Alice Hall,1123,Math148,Prof. Davis
5967,Frank Lewis,1731,Math154,Prof. Brown
1756,Penny Perez,2287,Math125,Prof. Wilson
2517,Dennis Perez,1087,Math153,Prof. Williams
4820,Ethan Thompson,3277,Math156,Prof. Williams
4180,Maddie Hall,379,Math141,Prof. Green
3701,Cindy Long,4404,Math121,Prof. Wilson
5396,Ulysses Scott,3691,Math126,Prof. Miller
4166,Sebastian Flores,1780,Math199,Prof. Taylor
789,Irene Morris,2610,Math191,Prof. Williams
6417,Yasmine Martin,3127,Math162,Prof. Brown
2473,Tim Henderson,456,Math135,Prof. Brown
2758,Penny Cook,2433,Math130,Prof. Johnson
4016,Monica Price,2258,Math145,Prof. Green
